mal_id,title,episodes,type,source,season,year,rating
34933,Kakegurui,12,TV,Manga,summer,2017,R - 17+ (violence & profanity)
34599,Made in Abyss,13,TV,Web manga,summer,2017,R - 17+ (violence & profanity)
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,12,TV,Light novel,summer,2017,PG-13 - Teens 13 or older
34902,Tsurezure Children,12,TV,4-koma manga,summer,2017,PG-13 - Teens 13 or older
34280,Gamers!,12,TV,Light novel,summer,2017,PG-13 - Teens 13 or older
35203,Isekai wa Smartphone to Tomo ni.,12,TV,Light novel,summer,2017,PG-13 - Teens 13 or older
34403,Hajimete no Gal,10,TV,Manga,summer,2017,PG-13 - Teens 13 or older
34881,Aho Girl,12,TV,4-koma manga,summer,2017,PG-13 - Teens 13 or older
34662,Fate/Apocrypha,25,TV,Light novel,summer,2017,R - 17+ (violence & profanity)
34934,Koi to Uso,12,TV,Web manga,summer,2017,PG-13 - Teens 13 or older
35247,Owarimonogatari 2nd Season,7,TV,Light novel,summer,2017,R - 17+ (violence & profanity)
34636,Ballroom e Youkoso,24,TV,Manga,summer,2017,PG-13 - Teens 13 or older
34914,New Game!!,12,TV,4-koma manga,summer,2017,PG-13 - Teens 13 or older
34104,Knight's & Magic,13,TV,Light novel,summer,2017,PG-13 - Teens 13 or older
34012,Isekai Shokudou,12,TV,Light novel,summer,2017,PG-13 - Teens 13 or older
35240,Princess Principal,12,TV,Original,summer,2017,R - 17+ (violence & profanity)
34825,Keppeki Danshi! Aoyama-kun,12,TV,Manga,summer,2017,PG-13 - Teens 13 or older
33654,Hitorijime My Hero,12,TV,Manga,summer,2017,PG-13 - Teens 13 or older
34383,Netsuzou TRap,12,TV,Manga,summer,2017,R+ - Mild Nudity
33018,Katsugeki/Touken Ranbu,13,TV,Game,summer,2017,PG-13 - Teens 13 or older
35434,Konbini Kareshi,12,TV,Mixed media,summer,2017,PG-13 - Teens 13 or older
34525,Centaur no Nayami,12,TV,Manga,summer,2017,R+ - Mild Nudity
34547,Shoukoku no Altair,24,TV,Manga,summer,2017,PG-13 - Teens 13 or older
34580,Nana Maru San Batsu,12,TV,Manga,summer,2017,PG-13 - Teens 13 or older
34565,Jikan no Shihaisha,13,TV,Manga,summer,2017,PG-13 - Teens 13 or older
35220,Youkai Apartment no Yuuga na Nichijou,26,TV,Novel,summer,2017,PG-13 - Teens 13 or older
34177,Tenshi no 3P!,12,TV,Light novel,summer,2017,PG-13 - Teens 13 or older
34966,Jigoku Shoujo: Yoi no Togi,6,TV,Original,summer,2017,R - 17+ (violence & profanity)
35248,18if,13,TV,Mixed media,summer,2017,R - 17+ (violence & profanity)
34543,Dive!!,12,TV,Novel,summer,2017,PG-13 - Teens 13 or older
34368,Vatican Kiseki Chousakan,12,TV,Novel,summer,2017,R - 17+ (violence & profanity)
32447,Nora to Oujo to Noraneko Heart,11,TV,Visual novel,summer,2017,PG-13 - Teens 13 or older
33726,Saiyuuki Reload Blast,12,TV,Manga,summer,2017,PG-13 - Teens 13 or older
32836,Senki Zesshou Symphogear AXZ,13,TV,Original,summer,2017,PG-13 - Teens 13 or older
34745,Mahoujin Guruguru (2017),24,TV,Manga,summer,2017,PG-13 - Teens 13 or older
34449,The Reflection,12,TV,Original,summer,2017,PG-13 - Teens 13 or older
34834,Hina Logi: From Luck & Logic,12,TV,Card game,summer,2017,PG-13 - Teens 13 or older
35714,Yami Shibai 5,13,TV,Original,summer,2017,PG-13 - Teens 13 or older
33184,Battle Girl High School,12,TV,Game,summer,2017,PG-13 - Teens 13 or older
34800,Action Heroine Cheer Fruits,12,TV,Original,summer,2017,PG-13 - Teens 13 or older
35370,Teekyuu 9,12,TV,Manga,summer,2017,PG-13 - Teens 13 or older
35114,Clione no Akari,12,TV,Novel,summer,2017,PG-13 - Teens 13 or older
34337,Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai,12,TV,Game,summer,2017,PG-13 - Teens 13 or older
35730,Musekinin Galaxy☆Tylor,12,TV,Light novel,summer,2017,PG-13 - Teens 13 or older
35739,Pikotarou no Lullaby Lullaby (TV),9,TV,Original,summer,2017,G - All Ages
34975,Marvel Future Avengers,26,TV,Other,summer,2017,PG - Children
34725,Kaito x Ansa,12,TV,Original,summer,2017,PG-13 - Teens 13 or older
36231,Hinomaru!,12,TV,Manga,summer,2017,G - All Ages
35957,Yura Yura Suizokukan,40,TV,Original,summer,2017,PG - Children
37263,Quiz Tokiko-san,40,TV,Original,summer,2017,
35963,PJ Berri no Mogumogu Munyamunya Season 2,6,TV,Game,summer,2017,G - All Ages
36506,Fuwafuwa Hour: Pui Pui & Muu Muu,3,TV,Original,summer,2017,G - All Ages
35914,Catchy-kun no Nice Catch!,13,TV,Other,summer,2017,
36657,Stone Age,26,TV,Game,summer,2017,G - All Ages
41667,Monkateu,52,TV,Original,summer,2017,PG - Children
35385,Yukai na Animal Bus 2nd Season,12,TV,Original,summer,2017,G - All Ages
36036,Running Man,48,TV,Other,summer,2017,G - All Ages
42144,Jingju Mao Zhi Xinnian de Maoxian,52,TV,Original,summer,2017,PG - Children
49070,Geo Mecha: Captain Dino,26,TV,Original,summer,2017,PG - Children
48227,Boomba & Toomba,13,TV,Original,summer,2017,PG - Children
47349,Pan Hu Chuanqi,26,TV,Unknown,summer,2017,PG - Children
