mal_id,title,episodes,type,source,season,year,rating
1535,Death Note,37,TV,Manga,fall,2006,R - 17+ (violence & profanity)
1575,Code Geass: Hangyaku no Lelouch,25,TV,Original,fall,2006,R - 17+ (violence & profanity)
1482,D.Gray-man,103,TV,Manga,fall,2006,PG-13 - Teens 13 or older
1604,Katekyo Hitman Reborn!,203,TV,Manga,fall,2006,PG-13 - Teens 13 or older
1519,Black Lagoon: The Second Barrage,12,TV,Manga,fall,2006,R - 17+ (violence & profanity)
1559,Shijou Saikyou no Deshi Kenichi,50,TV,Manga,fall,2006,PG-13 - Teens 13 or older
1530,Kanon (2006),24,TV,Visual novel,fall,2006,PG-13 - Teens 13 or older
1571,Ghost Hunt,25,TV,Light novel,fall,2006,PG-13 - Teens 13 or older
1536,Busou Renkin,26,TV,Manga,fall,2006,PG-13 - Teens 13 or older
1594,Jigoku Shoujo Futakomori,26,TV,Original,fall,2006,R - 17+ (violence & profanity)
1562,Yamato Nadeshiko Shichihenge♥,25,TV,Manga,fall,2006,PG-13 - Teens 13 or older
1565,Pokemon Diamond & Pearl,191,TV,Game,fall,2006,PG - Children
1606,Kekkaishi,52,TV,Manga,fall,2006,PG-13 - Teens 13 or older
1498,Black Blood Brothers,12,TV,Light novel,fall,2006,R - 17+ (violence & profanity)
1579,Kiniro no Corda: Primo Passo,25,TV,Visual novel,fall,2006,PG-13 - Teens 13 or older
1546,Negima!?,26,TV,Manga,fall,2006,PG-13 - Teens 13 or older
1589,Bartender,11,TV,Manga,fall,2006,PG-13 - Teens 13 or older
1568,Sumomomo Momomo: Chijou Saikyou no Yome,22,TV,Manga,fall,2006,PG-13 - Teens 13 or older
1569,Otome wa Boku ni Koishiteru,12,TV,Visual novel,fall,2006,PG-13 - Teens 13 or older
1557,Shounen Onmyouji,26,TV,Light novel,fall,2006,PG-13 - Teens 13 or older
1212,Oban Star-Racers,26,TV,Original,fall,2006,PG - Children
1601,Red Garden,22,TV,Original,fall,2006,R - 17+ (violence & profanity)
1538,Pumpkin Scissors,24,TV,Manga,fall,2006,R - 17+ (violence & profanity)
1543,Yoake Mae yori Ruriiro na: Crescent Love,12,TV,Visual novel,fall,2006,PG-13 - Teens 13 or older
1555,Tokimeki Memorial: Only Love,25,TV,Game,fall,2006,PG-13 - Teens 13 or older
1570,Happiness!,12,TV,Visual novel,fall,2006,PG-13 - Teens 13 or older
1581,Gift: Eternal Rainbow,12,TV,Visual novel,fall,2006,PG-13 - Teens 13 or older
1588,Mamoru-kun ni Megami no Shukufuku wo!,24,TV,Light novel,fall,2006,PG-13 - Teens 13 or older
1592,Hataraki Man,11,TV,Manga,fall,2006,PG-13 - Teens 13 or older
1554,Asatte no Houkou.,12,TV,Manga,fall,2006,PG-13 - Teens 13 or older
1602,Soukou no Strain,13,TV,Original,fall,2006,R+ - Mild Nudity
1583,009-1,12,TV,Manga,fall,2006,R - 17+ (violence & profanity)
6609,Pucca (TV),26,TV,Unknown,fall,2006,G - All Ages
1587,Tenpou Ibun: Ayakashi Ayashi,25,TV,Original,fall,2006,R - 17+ (violence & profanity)
1912,Marginal Prince: Gekkeiju no Ouji-tachi,13,TV,Visual novel,fall,2006,PG-13 - Teens 13 or older
1591,Kujibiki♥Unbalance,12,TV,Other,fall,2006,PG-13 - Teens 13 or older
1835,Ryuusei no Rockman,55,TV,Game,fall,2006,PG - Children
1541,Souten no Ken,22,TV,Manga,fall,2006,R - 17+ (violence & profanity)
1703,Tokyo Tribe 2,13,TV,Manga,fall,2006,R+ - Mild Nudity
1561,Lovedol: Lovely Idol,12,TV,Visual novel,fall,2006,PG-13 - Teens 13 or older
1868,Giniro no Olynsis: Tokito,12,TV,Original,fall,2006,PG-13 - Teens 13 or older
1603,Super Robot Taisen OG: Divine Wars,25,TV,Game,fall,2006,PG-13 - Teens 13 or older
1600,Galaxy Angel Rune,13,TV,Unknown,fall,2006,PG-13 - Teens 13 or older
1882,Sasami: Mahou Shoujo Club 2,13,TV,Unknown,fall,2006,PG - Children
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,24,TV,Original,fall,2006,PG-13 - Teens 13 or older
17291,Jinzou Konchuu Kabutoborg VxV,52,TV,Unknown,fall,2006,G - All Ages
8900,Saru Getchu: On Air 2nd,51,TV,Game,fall,2006,PG - Children
1863,Silk Road Shounen Yuuto,26,TV,Unknown,fall,2006,
22345,Funny Pets 2nd Season,12,TV,Original,fall,2006,PG-13 - Teens 13 or older
15913,Happy☆Lucky Bikkuriman,46,TV,Unknown,fall,2006,G - All Ages
9426,Pururun! Shizuku-chan,51,TV,Manga,fall,2006,
8345,Ukkari Pénélope,26,TV,Unknown,fall,2006,G - All Ages
22651,Kero Kero Keroppi: Hasunoue Town Kiki Ippatsu!,6,TV,Unknown,fall,2006,G - All Ages
3372,RGB Adventure,6,TV,Unknown,fall,2006,G - All Ages
25615,Genki Genki Non-tan (2006),10,TV,Picture book,fall,2006,G - All Ages
30048,Kkurukkuru-wa Chingu-deul,13,TV,Unknown,fall,2006,PG - Children
48338,Kungya Kungya,26,TV,Game,fall,2006,PG - Children
