mal_id,title,episodes,type,source,season,year,rating
11111,Another,12,TV,Novel,winter,2012,R - 17+ (violence & profanity)
11617,High School DxD,12,TV,Light novel,winter,2012,R+ - Mild Nudity
11843,Danshi Koukousei no Nichijou,12,TV,Web manga,winter,2012,PG-13 - Teens 13 or older
11597,Nisemonogatari,11,TV,Light novel,winter,2012,R - 17+ (violence & profanity)
11013,Inu x Boku SS,12,TV,Manga,winter,2012,PG-13 - Teens 13 or older
11319,Zero no Tsukaima F,12,TV,Light novel,winter,2012,PG-13 - Teens 13 or older
11433,Ano Natsu de Matteru,12,TV,Original,winter,2012,PG-13 - Teens 13 or older
11285,Black★Rock Shooter (TV),8,TV,Other,winter,2012,PG-13 - Teens 13 or older
11665,Natsume Yuujinchou Shi,13,TV,Manga,winter,2012,PG-13 - Teens 13 or older
11179,Papa no Iukoto wo Kikinasai!,12,TV,Light novel,winter,2012,PG-13 - Teens 13 or older
11235,Amagami SS+ Plus,13,TV,Visual novel,winter,2012,PG-13 - Teens 13 or older
11241,Brave 10,12,TV,Manga,winter,2012,R - 17+ (violence & profanity)
11079,Kill Me Baby,13,TV,4-koma manga,winter,2012,PG-13 - Teens 13 or older
11751,Senki Zesshou Symphogear,13,TV,Original,winter,2012,PG-13 - Teens 13 or older
10447,Aquarion Evol,26,TV,Original,winter,2012,PG-13 - Teens 13 or older
11697,Area no Kishi,37,TV,Manga,winter,2012,PG-13 - Teens 13 or older
8917,Mouretsu Pirates,26,TV,Light novel,winter,2012,PG-13 - Teens 13 or older
11227,Rinne no Lagrange,12,TV,Original,winter,2012,PG-13 - Teens 13 or older
11371,Shin Tennis no Ouji-sama,13,TV,Manga,winter,2012,PG-13 - Teens 13 or older
11491,Recorder to Randoseru Do♪,13,TV,4-koma manga,winter,2012,PG-13 - Teens 13 or older
12191,Smile Precure!,48,TV,Original,winter,2012,G - All Ages
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,12,TV,Manga,winter,2012,PG-13 - Teens 13 or older
12321,Thermae Romae,3,TV,Manga,winter,2012,PG-13 - Teens 13 or older
12021,Poyopoyo Kansatsu Nikki,52,TV,4-koma manga,winter,2012,PG - Children
11341,Tantei Opera Milky Holmes Dai 2 Maku,12,TV,Original,winter,2012,PG-13 - Teens 13 or older
12651,Danball Senki W,58,TV,Game,winter,2012,G - All Ages
34129,Xia Lan,156,TV,Original,winter,2012,PG-13 - Teens 13 or older
13207,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,9,TV,Unknown,winter,2012,G - All Ages
27457,Porong Porong Pororo 4,26,TV,Unknown,winter,2012,G - All Ages
32221,Robocar Poli 2,26,TV,Original,winter,2012,G - All Ages
33792,Feng Shu Zhan Jing 2,26,TV,Original,winter,2012,PG - Children
33842,Fushigi no Yappo Shima: Pukipuki to Poi,25,TV,Original,winter,2012,G - All Ages
48341,Kioka,78,TV,Unknown,winter,2012,PG - Children
46711,Songshan Qi Yuan,26,TV,Original,winter,2012,PG - Children
44414,Shaonian Shiye: Zhihui Kuaile Xia,26,TV,Original,winter,2012,PG - Children
46401,Ben Ben You Youji: Chuanyue Huaxia,42,TV,Original,winter,2012,PG - Children
45511,Ruyi Ku Bao: Qicai She,52,TV,Original,winter,2012,PG - Children
46526,Haoqi Tan Zhang,52,TV,Original,winter,2012,PG - Children
