mal_id,title,episodes,type,source,season,year,rating
552,Digimon Adventure,54,TV,Other,spring,1999,PG - Children
95,Turn A Gundam,50,TV,Original,spring,1999,PG-13 - Teens 13 or older
1469,Monster Farm: Enbanseki no Himitsu,48,TV,Game,spring,1999,PG-13 - Teens 13 or older
472,To Heart,13,TV,Visual novel,spring,1999,PG-13 - Teens 13 or older
635,Juubee-chan: Lovely Gantai no Himitsu,13,TV,Original,spring,1999,PG-13 - Teens 13 or older
992,Dual! Parallel Lun-Lun Monogatari,13,TV,Original,spring,1999,PG-13 - Teens 13 or older
55,Arc the Lad,26,TV,Game,spring,1999,R - 17+ (violence & profanity)
111,Corrector Yui,52,TV,Original,spring,1999,G - All Ages
2409,Gokudou-kun Manyuuki,26,TV,Light novel,spring,1999,PG-13 - Teens 13 or older
1136,Betterman,26,TV,Original,spring,1999,R - 17+ (violence & profanity)
1021,Kaikan Phrase,44,TV,Manga,spring,1999,PG-13 - Teens 13 or older
1349,A.D. Police (TV),12,TV,Original,spring,1999,PG-13 - Teens 13 or older
1226,Seihou Tenshi Angel Links,13,TV,Novel,spring,1999,PG-13 - Teens 13 or older
163,Power Stone,26,TV,Game,spring,1999,PG - Children
605,Tenshi ni Narumon!,26,TV,Original,spring,1999,PG-13 - Teens 13 or older
2011,Taiho Shichau zo Special,20,TV,Manga,spring,1999,PG-13 - Teens 13 or older
1189,Eden's Bowy,26,TV,Manga,spring,1999,PG-13 - Teens 13 or older
1823,Shin Hakkenden,26,TV,Unknown,spring,1999,PG-13 - Teens 13 or older
1618,Soreyuke! Uchuu Senkan Yamamoto Youko (1999),26,TV,Novel,spring,1999,PG-13 - Teens 13 or older
1899,Masou Kishin Cybuster,26,TV,Original,spring,1999,PG-13 - Teens 13 or older
2723,D4 Princess,24,TV,Manga,spring,1999,PG-13 - Teens 13 or older
4054,Norimono Oukoku BuBu ChaCha,26,TV,Original,spring,1999,G - All Ages
8891,Nippon-ichi no Otoko no Tamashii 2,16,TV,Unknown,spring,1999,R+ - Mild Nudity
4709,Aesop's World,26,TV,Unknown,spring,1999,G - All Ages
2701,Susie-chan to Marvy,104,TV,Unknown,spring,1999,
30116,Yancharu Moncha,80,TV,Unknown,spring,1999,PG - Children
