mal_id,title,episodes,type,source,season,year,rating
10162,Usagi Drop,11,TV,Manga,summer,2011,PG-13 - Teens 13 or older
10110,Mayo Chiki!,13,TV,Light novel,summer,2011,R+ - Mild Nudity
10161,No.6,11,TV,Novel,summer,2011,R - 17+ (violence & profanity)
8516,Baka to Test to Shoukanjuu Ni!,13,TV,Light novel,summer,2011,PG-13 - Teens 13 or older
10490,Blood-C,12,TV,Original,summer,2011,R - 17+ (violence & profanity)
10495,Yuru Yuri,12,TV,Manga,summer,2011,PG-13 - Teens 13 or older
10721,Mawaru Penguindrum,24,TV,Original,summer,2011,R - 17+ (violence & profanity)
10379,Natsume Yuujinchou San,13,TV,Manga,summer,2011,PG-13 - Teens 13 or older
10568,Kamisama no Memochou,12,TV,Light novel,summer,2011,R - 17+ (violence & profanity)
10321,Uta no☆Prince-sama♪ Maji Love 1000%,13,TV,Visual novel,summer,2011,PG-13 - Teens 13 or older
10049,Nurarihyon no Mago: Sennen Makyou,24,TV,Manga,summer,2011,PG-13 - Teens 13 or older
10278,The iDOLM@STER,25,TV,Game,summer,2011,PG-13 - Teens 13 or older
8915,Dantalian no Shoka,12,TV,Light novel,summer,2011,R - 17+ (violence & profanity)
9750,Itsuka Tenma no Kuro Usagi,12,TV,Light novel,summer,2011,R+ - Mild Nudity
10611,R-15,12,TV,Light novel,summer,2011,R+ - Mild Nudity
10572,Ro-Kyu-Bu!,12,TV,Light novel,summer,2011,PG-13 - Teens 13 or older
10156,Sacred Seven,12,TV,Original,summer,2011,PG-13 - Teens 13 or older
10465,Manyuu Hikenchou,12,TV,Manga,summer,2011,R+ - Mild Nudity
10372,Kamisama Dolls,13,TV,Manga,summer,2011,R - 17+ (violence & profanity)
9938,Ikoku Meiro no Croisée The Animation,12,TV,Manga,summer,2011,G - All Ages
10197,Nyanpire The Animation,12,TV,Manga,summer,2011,G - All Ages
6920,Blade,12,TV,Other,summer,2011,R - 17+ (violence & profanity)
10671,Morita-san wa Mukuchi.,13,TV,4-koma manga,summer,2011,PG-13 - Teens 13 or older
9934,Nekogami Yaoyorozu,12,TV,Manga,summer,2011,PG-13 - Teens 13 or older
10838,Double-J,11,TV,Manga,summer,2011,PG-13 - Teens 13 or older
10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,12,TV,Game,summer,2011,PG-13 - Teens 13 or older
11835,Qin Shi Mingyue: Zhu Zi Bai Jia,34,TV,Novel,summer,2011,PG-13 - Teens 13 or older
10908,Kakko Kawaii Sengen! 2,10,TV,Manga,summer,2011,PG-13 - Teens 13 or older
10847,Inumarudashi,4,TV,Manga,summer,2011,PG-13 - Teens 13 or older
10802,MonHun Nikki Girigiri Airou Mura G,13,TV,Game,summer,2011,G - All Ages
10797,Kayoe! Chuugaku,425,TV,Original,summer,2011,
11589,Puu-Neko Shougekijou,11,TV,Unknown,summer,2011,G - All Ages
35920,Annyeong Jadoo,122,TV,Original,summer,2011,PG - Children
11609,"Sono Toki, Shimakou ga Ugoita!",11,TV,Unknown,summer,2011,PG-13 - Teens 13 or older
10995,Ganbare!! Nattou-san,4,TV,Unknown,summer,2011,G - All Ages
36978,Annyeong Totobi,104,TV,Unknown,summer,2011,PG - Children
48076,Hua Huli Yu Daodan Ya,60,TV,Original,summer,2011,PG - Children
47992,Jia You Dou Ding,52,TV,Original,summer,2011,G - All Ages
46392,Fengyun Qi Dui,26,TV,Original,summer,2011,PG - Children
44492,Yu Qi Lin: Xian Ling Qi Yu,52,TV,Original,summer,2011,PG - Children
48207,Misultamheomdae,52,TV,Original,summer,2011,PG - Children
46597,Feichang Xiaozi Ma Ming Jia,104,TV,Unknown,summer,2011,PG - Children
