mal_id,title,episodes,type,source,season,year,rating
287,Grappler Baki (TV),24,TV,Manga,winter,2001,PG-13 - Teens 13 or older
288,Bakuten Shoot Beyblade,51,TV,Manga,winter,2001,PG - Children
812,Chikyuu Shoujo Arjuna,13,TV,Original,winter,2001,PG-13 - Teens 13 or older
764,Zoids Shinseiki/Zero,26,TV,Unknown,winter,2001,PG - Children
352,Motto! Ojamajo Doremi,50,TV,Original,winter,2001,G - All Ages
445,Tales of Eternia The Animation,13,TV,Game,winter,2001,PG-13 - Teens 13 or older
1608,Salaryman Kintarou,20,TV,Manga,winter,2001,R+ - Mild Nudity
1465,Hakaima Sadamitsu,10,TV,Manga,winter,2001,R - 17+ (violence & profanity)
1962,Chikyuu Bouei Kazoku,13,TV,Original,winter,2001,PG-13 - Teens 13 or older
3458,Pi Po Pa Po Patrol-kun,65,TV,Unknown,winter,2001,G - All Ages
34490,Sushi Azarashi,30,TV,Picture book,winter,2001,PG - Children
48206,Mujigae Yojeong Tongtong,19,TV,Original,winter,2001,PG - Children
48134,Geomjeong Gomusin,39,TV,Manga,winter,2001,PG - Children
