mal_id,title,episodes,type,source,season,year,rating
35760,Shingeki no Kyojin Season 3,12,TV,Manga,summer,2018,R - 17+ (violence & profanity)
37675,Overlord III,13,TV,Light novel,summer,2018,R - 17+ (violence & profanity)
36649,Banana Fish,24,TV,Manga,summer,2018,R - 17+ (violence & profanity)
37105,Grand Blue,12,TV,Manga,summer,2018,PG-13 - Teens 13 or older
37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,12,TV,Light novel,summer,2018,PG-13 - Teens 13 or older
35994,Satsuriku no Tenshi,16,TV,Game,summer,2018,R - 17+ (violence & profanity)
37141,Hataraku Saibou,13,TV,Manga,summer,2018,PG-13 - Teens 13 or older
37171,Asobi Asobase,12,TV,Manga,summer,2018,PG-13 - Teens 13 or older
36726,Yuragi-sou no Yuuna-san,12,TV,Manga,summer,2018,R+ - Mild Nudity
37517,Happy Sugar Life,12,TV,Manga,summer,2018,R - 17+ (violence & profanity)
21877,High Score Girl,12,TV,Manga,summer,2018,PG-13 - Teens 13 or older
37569,Sirius,12,TV,Original,summer,2018,R - 17+ (violence & profanity)
37491,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,14,TV,Manga,summer,2018,PG-13 - Teens 13 or older
37446,Hyakuren no Haou to Seiyaku no Valkyria,12,TV,Light novel,summer,2018,PG-13 - Teens 13 or older
36704,Free! Dive to the Future,12,TV,Original,summer,2018,PG-13 - Teens 13 or older
37259,Hanebado!,13,TV,Manga,summer,2018,PG-13 - Teens 13 or older
36817,Sunohara-sou no Kanrinin-san,12,TV,4-koma manga,summer,2018,PG-13 - Teens 13 or older
36873,Back Street Girls: Gokudolls,10,TV,Manga,summer,2018,R - 17+ (violence & profanity)
36316,Shichisei no Subaru,12,TV,Light novel,summer,2018,PG-13 - Teens 13 or older
33012,Island (TV),12,TV,Visual novel,summer,2018,PG-13 - Teens 13 or older
36906,Jashin-chan Dropkick,11,TV,Web manga,summer,2018,PG-13 - Teens 13 or older
35821,Chio-chan no Tsuugakuro,12,TV,Manga,summer,2018,PG-13 - Teens 13 or older
35983,Harukana Receive,12,TV,Manga,summer,2018,PG-13 - Teens 13 or older
35503,Shoujo☆Kageki Revue Starlight,12,TV,Original,summer,2018,PG-13 - Teens 13 or older
37651,Fate/Extra: Last Encore - Illustrias Tendousetsu,3,TV,Game,summer,2018,R - 17+ (violence & profanity)
37458,Kyoto Teramachi Sanjou no Holmes,12,TV,Novel,summer,2018,PG-13 - Teens 13 or older
35834,Angolmois: Genkou Kassenki,12,TV,Web manga,summer,2018,PG-13 - Teens 13 or older
37578,Planet With,12,TV,Original,summer,2018,PG-13 - Teens 13 or older
37487,Muhyo to Rouji no Mahouritsu Soudan Jimusho,12,TV,Manga,summer,2018,PG-13 - Teens 13 or older
36431,One Room: Second Season,12,TV,Original,summer,2018,PG-13 - Teens 13 or older
37924,Ani ni Tsukeru Kusuri wa Nai! 2,24,TV,Web manga,summer,2018,PG-13 - Teens 13 or older
37598,Phantom in the Twilight,12,TV,Original,summer,2018,PG-13 - Teens 13 or older
37601,Lord of Vermilion: Guren no Ou,12,TV,Game,summer,2018,PG-13 - Teens 13 or older
37338,Chuukan Kanriroku Tonegawa,24,TV,Manga,summer,2018,PG-13 - Teens 13 or older
38020,Beatless Final Stage,4,TV,Light novel,summer,2018,PG-13 - Teens 13 or older
35672,Yama no Susume Third Season,13,TV,Manga,summer,2018,PG-13 - Teens 13 or older
37893,Yami Shibai 6,13,TV,Original,summer,2018,PG-13 - Teens 13 or older
33966,Yume Oukoku to Nemureru 100-nin no Ouji-sama,12,TV,Game,summer,2018,PG-13 - Teens 13 or older
36654,Tsukumogami Kashimasu,12,TV,Novel,summer,2018,PG-13 - Teens 13 or older
37481,Ongaku Shoujo (TV),12,TV,Original,summer,2018,PG-13 - Teens 13 or older
37571,Senjuushi,12,TV,Game,summer,2018,PG-13 - Teens 13 or older
37769,Aguu: Tensai Ningyou,12,TV,Web manga,summer,2018,PG-13 - Teens 13 or older
37422,Cinderella Girls Gekijou 3rd Season,13,TV,4-koma manga,summer,2018,PG-13 - Teens 13 or older
37395,Zoids Wild,50,TV,Other,summer,2018,PG - Children
37646,Hataraku Oniisan! no 2!,11,TV,Original,summer,2018,G - All Ages
37662,Shinya! Tensai Bakabon,12,TV,Manga,summer,2018,G - All Ages
37739,Future Card Shin Buddyfight,47,TV,Card game,summer,2018,PG - Children
37151,Marvel Future Avengers 2nd Season,13,TV,Other,summer,2018,PG - Children
37328,Oshiete Mahou no Pendulum: Rilu Rilu Fairilu,26,TV,Original,summer,2018,G - All Ages
37780,Okojo to Yamane,26,TV,Other,summer,2018,G - All Ages
37787,Space Bug,26,TV,Original,summer,2018,PG - Children
38016,Zannen na Ikimono Jiten,10,TV,Picture book,summer,2018,PG - Children
37978,Kamisama Minarai: Himitsu no Cocotama - Minarai Cocotama-dou,8,TV,Original,summer,2018,PG - Children
38010,Kaeru Ouji to Imomushi Henry,130,TV,Other,summer,2018,G - All Ages
38631,Kkoma Bus Tayo 5,26,TV,Original,summer,2018,PG - Children
38008,Hawaiian Conu,13,TV,Picture book,summer,2018,
42146,Jingju Mao Zhi Cheng Feng Polang,52,TV,Original,summer,2018,PG - Children
44152,Sai Er Hao Season 9: Pili Jiuchong Tian,30,TV,Game,summer,2018,PG - Children
47704,Caoben Jiazu,52,TV,Original,summer,2018,PG - Children
47650,Zhuanzhan Zhi Chao Xuan Doushi,38,TV,Original,summer,2018,PG-13 - Teens 13 or older
47696,Tai Lao Niangniang Yu Baicha Xianzi,26,TV,Original,summer,2018,PG - Children
