mal_id,title,episodes,type,source,season,year,rating
2598,Juusenki L-Gaim,54,TV,Original,winter,1984,PG-13 - Teens 13 or older
2579,Anime 80-nichikan Sekai Isshuu,26,TV,Novel,winter,1984,G - All Ages
3162,Makiba no Shoujo Katri,49,TV,Novel,winter,1984,G - All Ages
3021,Yume Senshi Wingman,47,TV,Manga,winter,1984,R+ - Mild Nudity
6636,Chou Kousoku Galvion,22,TV,Original,winter,1984,PG-13 - Teens 13 or older
5600,Little El Cid no Bouken,26,TV,Original,winter,1984,G - All Ages
8799,Okawari-Boy Starzan-S,34,TV,Original,winter,1984,G - All Ages
34510,Hei Mao Jing Zhang,5,TV,Original,winter,1984,PG - Children
17619,Souya Monogatari,21,TV,Unknown,winter,1984,
