mal_id,title,episodes,type,source,season,year,rating
356,Fate/stay night,24,TV,Visual novel,winter,2006,R - 17+ (violence & profanity)
790,Ergo Proxy,23,TV,Original,winter,2006,R - 17+ (violence & profanity)
710,Rec,9,TV,Manga,winter,2006,PG-13 - Teens 13 or older
587,Hanbun no Tsuki ga Noboru Sora,6,TV,Light novel,winter,2006,PG-13 - Teens 13 or older
586,Ayakashi: Japanese Classic Horror,11,TV,Other,winter,2006,R - 17+ (violence & profanity)
558,Major S2,26,TV,Manga,winter,2006,PG-13 - Teens 13 or older
886,Amaenaide yo!! Katsu!!,12,TV,Manga,winter,2006,R+ - Mild Nudity
667,Kashimashi: Girl Meets Girl,12,TV,Manga,winter,2006,PG-13 - Teens 13 or older
576,Magikano,13,TV,Manga,winter,2006,PG-13 - Teens 13 or older
590,Kage kara Mamoru!,12,TV,Light novel,winter,2006,PG-13 - Teens 13 or older
798,Yomigaeru Sora: Rescue Wings,12,TV,Original,winter,2006,PG-13 - Teens 13 or older
1534,Futari wa Precure: Splash☆Star,49,TV,Original,winter,2006,G - All Ages
750,Binchou-tan,12,TV,Manga,winter,2006,G - All Ages
817,Tactical Roar,13,TV,Original,winter,2006,PG-13 - Teens 13 or older
1655,Nerima Daikon Brothers,12,TV,Original,winter,2006,R+ - Mild Nudity
577,Kagi Hime Monogatari: Eikyuu Alice Rondo,13,TV,Manga,winter,2006,PG-13 - Teens 13 or older
671,Lemon Angel Project,13,TV,Other,winter,2006,PG - Children
771,Ginyuu Mokushiroku Meine Liebe Wieder,13,TV,Visual novel,winter,2006,PG-13 - Teens 13 or older
5968,Kinnikuman II Sei: Ultimate Muscle 2,13,TV,Manga,winter,2006,PG-13 - Teens 13 or older
2285,D.I.C.E.,40,TV,Unknown,winter,2006,PG - Children
3112,Papillon Rose,6,TV,Other,winter,2006,R+ - Mild Nudity
4823,Youkai Ningen Bem (2006),26,TV,Unknown,winter,2006,PG-13 - Teens 13 or older
2244,Rakugo Tennyo Oyui,12,TV,Unknown,winter,2006,PG-13 - Teens 13 or older
4563,Bakukyuu Hit! Crash B-Daman,50,TV,Unknown,winter,2006,PG - Children
2232,Funny Pets,12,TV,Original,winter,2006,PG-13 - Teens 13 or older
4101,Wan Wan Celepoo Soreyuke! Tetsunoshin,51,TV,Original,winter,2006,G - All Ages
3769,Play Ball 2nd,13,TV,Unknown,winter,2006,G - All Ages
27451,Porong Porong Pororo 2,52,TV,Unknown,winter,2006,G - All Ages
33670,Xingji Biaoche Wang,52,TV,Original,winter,2006,G - All Ages
34358,Ocha-ken: Hotto Monogatari,13,TV,Other,winter,2006,G - All Ages
19325,Kwaegeol Longman Narongi,52,TV,Original,winter,2006,G - All Ages
44167,Meng Li Ren,26,TV,Unknown,winter,2006,G - All Ages
52369,Lao Fu Zi: Mojie Meng Zhanji,13,TV,4-koma manga,winter,2006,G - All Ages
53910,Minami no Shima no Chiisana Hikouki Birdy,105,TV,Original,winter,2006,PG - Children
54868,Kin-Q Kids☆Otasu K-tai,12,TV,Original,winter,2006,PG - Children
