mal_id,title,episodes,type,source,season,year,rating
28999,Charlotte,13,TV,Original,summer,2015,PG-13 - Teens 13 or older
29803,Overlord,13,TV,Light novel,summer,2015,R - 17+ (violence & profanity)
30240,Prison School,12,TV,Manga,summer,2015,R+ - Mild Nudity
30694,Dragon Ball Super,131,TV,Manga,summer,2015,PG-13 - Teens 13 or older
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,12,TV,Light novel,summer,2015,R+ - Mild Nudity
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",12,TV,Light novel,summer,2015,R - 17+ (violence & profanity)
30307,Monster Musume no Iru Nichijou,12,TV,Manga,summer,2015,R+ - Mild Nudity
28825,Himouto! Umaru-chan,12,TV,Manga,summer,2015,PG-13 - Teens 13 or older
30123,Akagami no Shirayuki-hime,12,TV,Manga,summer,2015,PG-13 - Teens 13 or older
28497,Rokka no Yuusha,12,TV,Light novel,summer,2015,PG-13 - Teens 13 or older
25183,Gangsta.,12,TV,Manga,summer,2015,R - 17+ (violence & profanity)
27631,God Eater,13,TV,Game,summer,2015,R - 17+ (violence & profanity)
24765,Gakkougurashi!,12,TV,Manga,summer,2015,R - 17+ (violence & profanity)
27831,Durarara!!x2 Ten,12,TV,Light novel,summer,2015,R - 17+ (violence & profanity)
28819,Okusama ga Seitokaichou!,12,TV,Manga,summer,2015,R+ - Mild Nudity
29785,Jitsu wa Watashi wa,13,TV,Manga,summer,2015,PG-13 - Teens 13 or older
28979,To LOVE-Ru Darkness 2nd,12,TV,Manga,summer,2015,R+ - Mild Nudity
25283,Kuusen Madoushi Kouhosei no Kyoukan,12,TV,Light novel,summer,2015,PG-13 - Teens 13 or older
25879,Working!!!,13,TV,4-koma manga,summer,2015,PG-13 - Teens 13 or older
29854,Ushio to Tora (TV),26,TV,Manga,summer,2015,PG-13 - Teens 13 or older
30205,Aoharu x Kikanjuu,12,TV,Manga,summer,2015,PG-13 - Teens 13 or older
23623,Non Non Biyori Repeat,12,TV,Manga,summer,2015,PG-13 - Teens 13 or older
28387,Joukamachi no Dandelion,12,TV,4-koma manga,summer,2015,PG-13 - Teens 13 or older
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,10,TV,Manga,summer,2015,PG-13 - Teens 13 or older
30383,Classroom☆Crisis,13,TV,Original,summer,2015,PG-13 - Teens 13 or older
25649,Junjou Romantica 3,12,TV,Manga,summer,2015,PG-13 - Teens 13 or older
28619,Ranpo Kitan: Game of Laplace,11,TV,Original,summer,2015,R - 17+ (violence & profanity)
30127,Danchigai,12,TV,4-koma manga,summer,2015,PG-13 - Teens 13 or older
30091,Chaos Dragon: Sekiryuu Seneki,12,TV,Game,summer,2015,R - 17+ (violence & profanity)
30782,Bikini Warriors,12,TV,Other,summer,2015,R+ - Mild Nudity
21039,Gatchaman Crowds Insight,12,TV,Original,summer,2015,PG-13 - Teens 13 or older
29163,Sore ga Seiyuu!,13,TV,Web manga,summer,2015,PG-13 - Teens 13 or older
21573,Senki Zesshou Symphogear GX,13,TV,Original,summer,2015,PG-13 - Teens 13 or older
30355,Wakaba*Girl,13,TV,4-koma manga,summer,2015,PG-13 - Teens 13 or older
30705,Makura no Danshi,12,TV,Original,summer,2015,PG-13 - Teens 13 or older
30437,Wakako-zake,12,TV,Manga,summer,2015,PG-13 - Teens 13 or older
30344,The iDOLM@STER Cinderella Girls 2nd Season,12,TV,Game,summer,2015,PG-13 - Teens 13 or older
30382,Aquarion Logos,26,TV,Original,summer,2015,PG-13 - Teens 13 or older
30384,Miss Monochrome The Animation 2,13,TV,Original,summer,2015,G - All Ages
30567,Teekyuu 5,12,TV,Manga,summer,2015,PG-13 - Teens 13 or older
29941,Million Doll,11,TV,Web manga,summer,2015,PG-13 - Teens 13 or older
30251,Venus Project: Climax,6,TV,Game,summer,2015,PG-13 - Teens 13 or older
30826,Suzakinishi The Animation,12,TV,Radio,summer,2015,PG-13 - Teens 13 or older
29017,Wooser no Sono Higurashi: Mugen-hen,13,TV,Web manga,summer,2015,G - All Ages
30947,Kurayami Santa,13,TV,Original,summer,2015,PG-13 - Teens 13 or older
30851,Q Transformers: Saranaru Ninki Mono e no Michi,13,TV,Other,summer,2015,PG-13 - Teens 13 or older
30777,Kaijuu Sakaba Kanpai!,13,TV,Original,summer,2015,PG - Children
30989,Bary-san no Imabari-ben Kouza,47,TV,Original,summer,2015,G - All Ages
31071,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou",5,TV,Radio,summer,2015,G - All Ages
31361,Neko Enikki,13,TV,Web manga,summer,2015,G - All Ages
31177,Yakyuubu Aruaru,3,TV,Book,summer,2015,G - All Ages
30893,Deban desu yo! Onigirizu,6,TV,Original,summer,2015,G - All Ages
30892,Boo Boo Boy,26,TV,Original,summer,2015,G - All Ages
35695,Keito no Yousei: Knit to Wool,,TV,Original,summer,2015,G - All Ages
31237,Ganbare-bu Next!,6,TV,Original,summer,2015,G - All Ages
31078,PikkaPika Summer,31,TV,Original,summer,2015,
40091,Xiao Hua Xian 2nd Season,52,TV,Game,summer,2015,G - All Ages
38136,Zhu Zhu Xia: Zhong Ji Jue Zhan - Qian Ye Pian,52,TV,Original,summer,2015,G - All Ages
42660,Robocar Poli 4,26,TV,Original,summer,2015,G - All Ages
45704,Er Dan Toutai Ji,2,TV,Original,summer,2015,PG-13 - Teens 13 or older
48321,Jeong-geul-eseo Sal-anamgi: Maru Adventure,52,TV,Manga,summer,2015,PG - Children
48170,Dudadakung 2nd Season,26,TV,Original,summer,2015,PG - Children
