mal_id,title,episodes,type,source,season,year,rating
508,Tottoko Hamtarou,296,TV,Manga,summer,2000,G - All Ages
318,Hand Maid May,10,TV,Original,summer,2000,PG-13 - Teens 13 or older
4052,Medarot Damashii,39,TV,Game,summer,2000,G - All Ages
1450,Brigadoon: Marin to Melan,26,TV,Original,summer,2000,PG-13 - Teens 13 or older
171,Strange Dawn,13,TV,Original,summer,2000,PG - Children
48347,Taekwon-wang Gang Taepung,26,TV,Original,summer,2000,PG-13 - Teens 13 or older
45344,Happy Fuzi,104,TV,Original,summer,2000,PG - Children
