mal_id,title,episodes,type,source,season,year,rating
15315,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,10,TV,Light novel,winter,2013,PG-13 - Teens 13 or older
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,13,TV,Light novel,winter,2013,PG-13 - Teens 13 or older
14967,Boku wa Tomodachi ga Sukunai Next,12,TV,Light novel,winter,2013,PG-13 - Teens 13 or older
14833,Maoyuu Maou Yuusha,12,TV,Light novel,winter,2013,PG-13 - Teens 13 or older
15051,Love Live! School Idol Project,13,TV,Other,winter,2013,PG-13 - Teens 13 or older
16417,Tamako Market,12,TV,Original,winter,2013,PG-13 - Teens 13 or older
15379,Kotoura-san,12,TV,4-koma manga,winter,2013,PG-13 - Teens 13 or older
15085,Amnesia,12,TV,Visual novel,winter,2013,PG-13 - Teens 13 or older
14397,Chihayafuru 2,25,TV,Manga,winter,2013,PG-13 - Teens 13 or older
14811,GJ-bu,12,TV,Light novel,winter,2013,PG-13 - Teens 13 or older
16005,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,12,TV,Original,winter,2013,R - 17+ (violence & profanity)
15119,Senran Kagura,12,TV,Game,winter,2013,PG-13 - Teens 13 or older
15751,Senyuu.,13,TV,Web manga,winter,2013,PG-13 - Teens 13 or older
15613,Hakkenden: Touhou Hakken Ibun,13,TV,Manga,winter,2013,PG-13 - Teens 13 or older
15109,Cuticle Tantei Inaba,12,TV,Manga,winter,2013,PG-13 - Teens 13 or older
14355,Yama no Susume,12,TV,Manga,winter,2013,PG-13 - Teens 13 or older
14515,Sasami-san@Ganbaranai,12,TV,Light novel,winter,2013,PG-13 - Teens 13 or older
14283,Vividred Operation,12,TV,Original,winter,2013,R+ - Mild Nudity
14511,Minami-ke Tadaima,13,TV,Manga,winter,2013,PG-13 - Teens 13 or older
17115,Pokemon Best Wishes! Season 2: Episode N,14,TV,Game,winter,2013,PG - Children
14941,AKB0048: Next Stage,13,TV,Original,winter,2013,PG-13 - Teens 13 or older
14045,Mangirl!,13,TV,Manga,winter,2013,PG-13 - Teens 13 or older
16169,Choboraunyopomi Gekijou Ai Mai Mii,13,TV,4-koma manga,winter,2013,PG-13 - Teens 13 or older
14827,D.C.III: Da Capo III,13,TV,Visual novel,winter,2013,PG-13 - Teens 13 or older
16419,Dokidoki! Precure,49,TV,Original,winter,2013,G - All Ages
15611,Cardfight!! Vanguard: Link Joker-hen,59,TV,Original,winter,2013,PG-13 - Teens 13 or older
16405,"Boku no Imouto wa ""Osaka Okan""",12,TV,Original,winter,2013,PG-13 - Teens 13 or older
16317,Ishida to Asakura,12,TV,Manga,winter,2013,PG-13 - Teens 13 or older
16211,Bakumatsu Gijinden Roman,12,TV,Other,winter,2013,PG-13 - Teens 13 or older
17127,Chokkyuu Hyoudai Robot Anime: Straight Title,12,TV,Unknown,winter,2013,PG-13 - Teens 13 or older
16726,gdgd Fairies 2,12,TV,Original,winter,2013,PG - Children
16347,Usavich V,13,TV,Original,winter,2013,PG-13 - Teens 13 or older
16906,Line Offline: Salaryman,114,TV,Original,winter,2013,PG-13 - Teens 13 or older
17147,Gakkatsu! 2nd Season,25,TV,Unknown,winter,2013,G - All Ages
15795,Beast Saga,38,TV,Unknown,winter,2013,PG - Children
31673,Larva 2nd Season,52,TV,Original,winter,2013,G - All Ages
17141,Kara The Animation,5,TV,Unknown,winter,2013,PG-13 - Teens 13 or older
17353,Tenpou Suikoden Neo,5,TV,Unknown,winter,2013,PG-13 - Teens 13 or older
20755,Ganbare! Lulu Lolo,26,TV,Picture book,winter,2013,PG - Children
30119,Yowamushi Monsters,,TV,Original,winter,2013,PG - Children
29421,Liv & Bell,,TV,Unknown,winter,2013,G - All Ages
16908,Ganbare! Oden-kun,102,TV,Picture book,winter,2013,G - All Ages
31924,Monchhichiisu,20,TV,Other,winter,2013,PG - Children
35365,Kkoma Sinseon Tao 2,13,TV,Original,winter,2013,G - All Ages
48231,Ppalgan Jajeongeo,302,TV,Manga,winter,2013,G - All Ages
44144,Sai Er Hao Season 2: Sheng Zhe Ni Xi,40,TV,Original,winter,2013,PG - Children
48208,Me & My Robot,52,TV,Original,winter,2013,PG - Children
46741,Taigong Qi Shu,26,TV,Unknown,winter,2013,PG - Children
45678,Kuaile Xiao Zheng Xing,104,TV,Original,winter,2013,PG - Children
46331,Shi Er Shengxiao: Mashang Jiu Hao,40,TV,Unknown,winter,2013,PG - Children
