mal_id,title,episodes,type,source,season,year,rating
79,Shuffle!,24,TV,Visual novel,summer,2005,R+ - Mild Nudity
73,Full Metal Panic! The Second Raid,13,TV,Light novel,summer,2005,R - 17+ (violence & profanity)
390,Suzuka,26,TV,Manga,summer,2005,PG-13 - Teens 13 or older
488,Ichigo Mashimaro,12,TV,Manga,summer,2005,PG-13 - Teens 13 or older
411,Gun x Sword,26,TV,Original,summer,2005,PG-13 - Teens 13 or older
591,Amaenaide yo!!,12,TV,Manga,summer,2005,R+ - Mild Nudity
490,Paniponi Dash!,26,TV,Manga,summer,2005,PG-13 - Teens 13 or older
489,Kamichu!,12,TV,Original,summer,2005,G - All Ages
1642,Sugar Sugar Rune,51,TV,Manga,summer,2005,PG - Children
291,D.C.S.S: Da Capo Second Season,26,TV,Visual novel,summer,2005,PG-13 - Teens 13 or older
470,Okusama wa Joshikousei (TV),13,TV,Manga,summer,2005,PG-13 - Teens 13 or older
1374,Kyoushoku Soukou Guyver (2005),26,TV,Manga,summer,2005,PG-13 - Teens 13 or older
614,Okusama wa Mahou Shoujo,13,TV,Original,summer,2005,PG-13 - Teens 13 or older
473,Tide-Line Blue,12,TV,Original,summer,2005,PG-13 - Teens 13 or older
612,PetoPeto-san,13,TV,Light novel,summer,2005,PG-13 - Teens 13 or older
309,Akahori Gedou Hour Rabuge,13,TV,Original,summer,2005,PG-13 - Teens 13 or older
511,Kidou Shinsengumi Moeyo Ken TV,13,TV,Game,summer,2005,PG-13 - Teens 13 or older
1035,Patalliro Saiyuuki!,26,TV,Unknown,summer,2005,PG-13 - Teens 13 or older
3768,Play Ball,13,TV,Manga,summer,2005,G - All Ages
4314,Nanami-chan 2nd Series,16,TV,Unknown,summer,2005,G - All Ages
9070,Oden-kun,156,TV,Picture book,summer,2005,G - All Ages
29387,Momonga-mon,15,TV,Unknown,summer,2005,PG - Children
48254,Shadow Fighter,26,TV,Unknown,summer,2005,PG - Children
48195,Mask Man,39,TV,Original,summer,2005,PG - Children
