mal_id,title,episodes,type,source,season,year,rating
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,10,TV,Light novel,winter,2017,PG-13 - Teens 13 or older
33206,Kobayashi-san Chi no Maid Dragon,13,TV,Manga,winter,2017,PG-13 - Teens 13 or older
32615,Youjo Senki,12,TV,Light novel,winter,2017,R - 17+ (violence & profanity)
33487,Masamune-kun no Revenge,12,TV,Manga,winter,2017,PG-13 - Teens 13 or older
33506,Ao no Exorcist: Kyoto Fujouou-hen,12,TV,Manga,winter,2017,PG-13 - Teens 13 or older
32949,Kuzu no Honkai,12,TV,Manga,winter,2017,R+ - Mild Nudity
33489,Little Witch Academia (TV),25,TV,Original,winter,2017,G - All Ages
33731,Gabriel DropOut,12,TV,Manga,winter,2017,PG-13 - Teens 13 or older
33988,Demi-chan wa Kataritai,12,TV,Manga,winter,2017,PG-13 - Teens 13 or older
34096,Gintama.,12,TV,Manga,winter,2017,PG-13 - Teens 13 or older
33743,Fuuka,12,TV,Manga,winter,2017,R+ - Mild Nudity
33836,Seiren,12,TV,Original,winter,2017,PG-13 - Teens 13 or older
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,12,TV,Manga,winter,2017,PG-13 - Teens 13 or older
33337,ACCA: 13-ku Kansatsu-ka,12,TV,Manga,winter,2017,PG-13 - Teens 13 or older
34086,Tales of Zestiria the Cross 2nd Season,13,TV,Game,winter,2017,PG-13 - Teens 13 or older
34051,Akiba's Trip The Animation,13,TV,Game,winter,2017,PG-13 - Teens 13 or older
30485,ChäoS;Child,12,TV,Visual novel,winter,2017,R - 17+ (violence & profanity)
32924,Urara Meirochou,12,TV,4-koma manga,winter,2017,PG-13 - Teens 13 or older
34392,One Room,12,TV,Original,winter,2017,PG-13 - Teens 13 or older
28833,Chain Chronicle: Haecceitas no Hikari,12,TV,Game,winter,2017,PG-13 - Teens 13 or older
34126,Rewrite 2nd Season,11,TV,Visual novel,winter,2017,PG-13 - Teens 13 or older
32981,Hand Shakers,12,TV,Original,winter,2017,PG-13 - Teens 13 or older
33573,BanG Dream!,13,TV,Original,winter,2017,PG-13 - Teens 13 or older
33417,Super Lovers 2,10,TV,Manga,winter,2017,PG-13 - Teens 13 or older
33089,Kemono Friends,12,TV,Game,winter,2017,PG - Children
31783,Yowamushi Pedal: New Generation,25,TV,Manga,winter,2017,PG-13 - Teens 13 or older
34148,Nyanko Days,12,TV,4-koma manga,winter,2017,PG-13 - Teens 13 or older
32878,ēlDLIVE,12,TV,Manga,winter,2017,PG-13 - Teens 13 or older
33019,Reikenzan: Eichi e no Shikaku,12,TV,Light novel,winter,2017,PG-13 - Teens 13 or older
33983,Onihei,13,TV,Novel,winter,2017,R - 17+ (violence & profanity)
34467,Yami Shibai 4,13,TV,Original,winter,2017,PG-13 - Teens 13 or older
31422,Minami Kamakura Koukou Joshi Jitensha-bu,12,TV,Manga,winter,2017,PG-13 - Teens 13 or older
34289,Schoolgirl Strikers: Animation Channel,13,TV,Game,winter,2017,PG-13 - Teens 13 or older
33788,Marginal#4: Kiss kara Tsukuru Big Bang,12,TV,Music,winter,2017,PG-13 - Teens 13 or older
33447,Piace: Watashi no Italian,12,TV,Web manga,winter,2017,PG-13 - Teens 13 or older
34028,Idol Jihen,12,TV,Original,winter,2017,PG-13 - Teens 13 or older
34290,Kirakira☆Precure A La Mode,49,TV,Original,winter,2017,G - All Ages
34295,Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends,12,TV,4-koma manga,winter,2017,PG-13 - Teens 13 or older
34088,Chiruran: Nibun no Ichi,12,TV,Manga,winter,2017,PG-13 - Teens 13 or older
34223,Forest Fairy Five,13,TV,Picture book,winter,2017,PG - Children
34738,Sengoku Choujuu Giga: Otsu,13,TV,Original,winter,2017,PG-13 - Teens 13 or older
32830,Chou Shounen Tanteidan Neo,13,TV,Novel,winter,2017,PG-13 - Teens 13 or older
34503,KochinPa! Dainiki,24,TV,Other,winter,2017,G - All Ages
34502,Inazma Delivery,10,TV,Original,winter,2017,PG-13 - Teens 13 or older
35156,High & Low: G-Sword,5,TV,Other,winter,2017,G - All Ages
34309,Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari,8,TV,Original,winter,2017,G - All Ages
34456,Sentai Hero Sukiyaki Force: Gunma no Heiwa wo Negau Season,24,TV,Original,winter,2017,G - All Ages
34852,Pikaia!!,13,TV,Original,winter,2017,G - All Ages
33473,Tokyo Futago Athletic,8,TV,Original,winter,2017,G - All Ages
34488,Gan Gan Ganko-chan,10,TV,Other,winter,2017,G - All Ages
34794,Yukai na Animal Bus,12,TV,Original,winter,2017,G - All Ages
48326,Geo Mecha: Beast Guardian,26,TV,Original,winter,2017,PG - Children
48344,Taoleujima Beoseuteo,44,TV,Original,winter,2017,PG - Children
44151,Sai Er Hao Season 8: Huanmeng Zhan Ji,30,TV,Game,winter,2017,PG - Children
48154,Naechingu Macada,52,TV,Unknown,winter,2017,PG - Children
48157,Naughty Nuts,26,TV,Original,winter,2017,G - All Ages
48309,Iyagi Baedalbu Dong-gaebi,12,TV,Unknown,winter,2017,PG - Children
