mal_id,title,episodes,type,source,season,year,rating
23273,Shigatsu wa Kimi no Uso,22,TV,Manga,fall,2014,PG-13 - Teens 13 or older
23755,Nanatsu no Taizai,24,TV,Manga,fall,2014,PG-13 - Teens 13 or older
22535,Kiseijuu: Sei no Kakuritsu,24,TV,Manga,fall,2014,R - 17+ (violence & profanity)
22297,Fate/stay night: Unlimited Blade Works,12,TV,Visual novel,fall,2014,R - 17+ (violence & profanity)
25013,Akatsuki no Yona,24,TV,Manga,fall,2014,PG-13 - Teens 13 or older
25157,Trinity Seven,12,TV,Manga,fall,2014,PG-13 - Teens 13 or older
22147,Amagi Brilliant Park,13,TV,Light novel,fall,2014,PG-13 - Teens 13 or older
23281,Psycho-Pass 2,11,TV,Original,fall,2014,R - 17+ (violence & profanity)
23321,Log Horizon 2nd Season,25,TV,Light novel,fall,2014,PG-13 - Teens 13 or older
17729,Grisaia no Kajitsu,13,TV,Visual novel,fall,2014,R+ - Mild Nudity
23673,Ookami Shoujo to Kuro Ouji,12,TV,Manga,fall,2014,PG-13 - Teens 13 or older
25835,Shirobako,24,TV,Original,fall,2014,PG-13 - Teens 13 or older
25159,Inou-Battle wa Nichijou-kei no Naka de,12,TV,Light novel,fall,2014,PG-13 - Teens 13 or older
28025,Tsukimonogatari,4,TV,Light novel,fall,2014,R - 17+ (violence & profanity)
24405,World Trigger,73,TV,Manga,fall,2014,PG-13 - Teens 13 or older
21843,Shingeki no Bahamut: Genesis,12,TV,Card game,fall,2014,R - 17+ (violence & profanity)
24455,Madan no Ou to Vanadis,13,TV,Light novel,fall,2014,R - 17+ (violence & profanity)
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,13,TV,4-koma manga,fall,2014,PG-13 - Teens 13 or older
24701,Mushishi Zoku Shou 2nd Season,10,TV,Manga,fall,2014,PG-13 - Teens 13 or older
22687,Terra Formars,13,TV,Manga,fall,2014,R - 17+ (violence & profanity)
24231,Hitsugi no Chaika: Avenging Battle,10,TV,Light novel,fall,2014,R - 17+ (violence & profanity)
25731,Cross Ange: Tenshi to Ryuu no Rondo,25,TV,Original,fall,2014,R - 17+ (violence & profanity)
23251,Gugure! Kokkuri-san,12,TV,4-koma manga,fall,2014,PG-13 - Teens 13 or older
24705,"Ore, Twintail ni Narimasu.",12,TV,Light novel,fall,2014,PG-13 - Teens 13 or older
25519,Yuuki Yuuna wa Yuusha de Aru,12,TV,Original,fall,2014,PG-13 - Teens 13 or older
23311,Garo: Honoo no Kokuin,24,TV,Original,fall,2014,R - 17+ (violence & profanity)
24277,Yowamushi Pedal: Grande Road,24,TV,Manga,fall,2014,PG-13 - Teens 13 or older
17827,Daitoshokan no Hitsujikai,12,TV,Visual novel,fall,2014,PG-13 - Teens 13 or older
24031,Denki-gai no Honya-san,12,TV,Manga,fall,2014,PG-13 - Teens 13 or older
21743,Donten ni Warau,12,TV,Manga,fall,2014,PG-13 - Teens 13 or older
25517,Magic Kaito 1412,24,TV,Manga,fall,2014,PG-13 - Teens 13 or older
24211,Orenchi no Furo Jijou,13,TV,4-koma manga,fall,2014,PG-13 - Teens 13 or older
23209,Sora no Method,13,TV,Original,fall,2014,PG-13 - Teens 13 or older
21845,Ushinawareta Mirai wo Motomete,12,TV,Visual novel,fall,2014,PG-13 - Teens 13 or older
24037,Selector Spread WIXOSS,12,TV,Card game,fall,2014,R - 17+ (violence & profanity)
24625,Gundam Build Fighters Try,25,TV,Original,fall,2014,G - All Ages
24855,Girlfriend (Kari),12,TV,Game,fall,2014,PG-13 - Teens 13 or older
24699,Ai Tenchi Muyou!,50,TV,Original,fall,2014,PG-13 - Teens 13 or older
23259,Gundam: G no Reconguista,26,TV,Original,fall,2014,PG-13 - Teens 13 or older
22359,Sanzoku no Musume Ronja,26,TV,Book,fall,2014,PG - Children
27815,Cardfight!! Vanguard G,48,TV,Card game,fall,2014,PG-13 - Teens 13 or older
24909,Kaitou Joker,13,TV,Manga,fall,2014,G - All Ages
23787,Hi☆sCoool! SeHa Girls,13,TV,Other,fall,2014,PG-13 - Teens 13 or older
26453,Tribe Cool Crew,50,TV,Original,fall,2014,PG - Children
27943,Nano Invaders,52,TV,Original,fall,2014,PG - Children
27687,Oshiri Kajiri Mushi (TV) 3rd Season,10,TV,Music,fall,2014,G - All Ages
27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),12,TV,Unknown,fall,2014,PG - Children
36429,Zhen Gyi Hong Shi,52,TV,Unknown,fall,2014,
27521,Gra-P & Rodeo,61,TV,Original,fall,2014,PG-13 - Teens 13 or older
25503,Fuusen Inu Tinny,26,TV,Picture book,fall,2014,G - All Ages
35643,Huoli Shaonian Wang zhi Chuanqi Zaixian,40,TV,Original,fall,2014,G - All Ages
32820,Xiong Chumo: Chunri Dui Dui Peng,52,TV,Original,fall,2014,PG - Children
26163,Ganbare! Lulu Lolo 2nd Season,26,TV,Picture book,fall,2014,PG - Children
37944,Hello Cocomong 2,13,TV,Original,fall,2014,G - All Ages
47023,Fan Kai Zhe Yi Ye,49,TV,Original,fall,2014,G - All Ages
48325,G Fighters,26,TV,Original,fall,2014,PG - Children
47998,Budai Xiao Heshang,52,TV,Original,fall,2014,PG - Children
48264,Sinbi Apateu 444ho,4,TV,Original,fall,2014,G - All Ages
46903,Yingxiong Fengzicai,10,TV,Unknown,fall,2014,PG - Children
48311,Iyab! Space Jungle,52,TV,Original,fall,2014,PG - Children
