mal_id,title,episodes,type,source,season,year,rating
30,Neon Genesis Evangelion,26,TV,Original,fall,1995,PG-13 - Teens 13 or older
852,Gokinjo Monogatari,50,TV,Manga,fall,1995,PG-13 - Teens 13 or older
495,Bakuretsu Hunters,26,TV,Manga,fall,1995,R - 17+ (violence & profanity)
1567,Kaitou Saint Tail,43,TV,Manga,fall,1995,G - All Ages
116,El Hazard: The Wanderers,26,TV,Original,fall,1995,PG-13 - Teens 13 or older
961,Virtua Fighter,35,TV,Game,fall,1995,PG-13 - Teens 13 or older
2736,Mojakou,74,TV,Unknown,fall,1995,G - All Ages
2366,Touma Kishinden Oni,25,TV,Game,fall,1995,PG-13 - Teens 13 or older
4782,Mama wa Poyopoyo Saurus ga Osuki,52,TV,Manga,fall,1995,G - All Ages
18573,Noobow,26,TV,Unknown,fall,1995,PG - Children
21485,Dokkan! Robotendon,26,TV,Unknown,fall,1995,PG - Children
