mal_id,title,episodes,type,source,season,year,rating
2227,Lady Lady!!,21,TV,Manga,fall,1987,G - All Ages
2333,Anime Sanjuushi,52,TV,Novel,fall,1987,G - All Ages
3437,Mister Ajikko,99,TV,Manga,fall,1987,G - All Ages
4060,Grimm Meisaku Gekijou,24,TV,Other,fall,1987,G - All Ages
3205,Cream Lemon: Lemon Angel,37,TV,Other,fall,1987,R+ - Mild Nudity
4024,Sanrio Anime Sekai Meisaku Gekijou,13,TV,Unknown,fall,1987,G - All Ages
13769,Kamen no Ninja Akakage,23,TV,Manga,fall,1987,PG-13 - Teens 13 or older
3909,Bikkuriman,75,TV,Other,fall,1987,G - All Ages
11873,Oraa Guzura Dado (1987),44,TV,Unknown,fall,1987,PG - Children
6917,Tsuideni Tonchinkan,43,TV,Unknown,fall,1987,G - All Ages
16393,Norakuro-kun,50,TV,Manga,fall,1987,G - All Ages
17088,Agigongryong Doolie,6,TV,Unknown,fall,1987,PG - Children
10709,Manga Nihon Keizai Nyuumon,25,TV,Manga,fall,1987,PG-13 - Teens 13 or older
26089,Gutchonpa Omoshiro Hanashi,5,TV,Unknown,fall,1987,G - All Ages
