mal_id,title,episodes,type,source,season,year,rating
31043,Boku dake ga Inai Machi,12,TV,Manga,winter,2016,R - 17+ (violence & profanity)
30831,Kono Subarashii Sekai ni Shukufuku wo!,10,TV,Light novel,winter,2016,PG-13 - Teens 13 or older
30654,Ansatsu Kyoushitsu 2nd Season,25,TV,Manga,winter,2016,PG-13 - Teens 13 or older
31859,Hai to Gensou no Grimgar,12,TV,Light novel,winter,2016,R - 17+ (violence & profanity)
31580,Ajin,13,TV,Manga,winter,2016,R - 17+ (violence & profanity)
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2",12,TV,Light novel,winter,2016,R - 17+ (violence & profanity)
31442,Musaigen no Phantom World,13,TV,Light novel,winter,2016,PG-13 - Teens 13 or older
31636,Dagashi Kashi,12,TV,Manga,winter,2016,PG-13 - Teens 13 or older
30749,Saijaku Muhai no Bahamut,12,TV,Light novel,winter,2016,PG-13 - Teens 13 or older
27833,Durarara!!x2 Ketsu,12,TV,Light novel,winter,2016,R - 17+ (violence & profanity)
31173,Akagami no Shirayuki-hime 2nd Season,12,TV,Manga,winter,2016,PG-13 - Teens 13 or older
31163,Dimension W,12,TV,Manga,winter,2016,R - 17+ (violence & profanity)
28735,Shouwa Genroku Rakugo Shinjuu,13,TV,Manga,winter,2016,PG-13 - Teens 13 or older
31414,Nijiiro Days,24,TV,Manga,winter,2016,PG-13 - Teens 13 or older
32013,Oshiete! Galko-chan,12,TV,Web manga,winter,2016,PG-13 - Teens 13 or older
31559,Prince of Stride: Alternative,12,TV,Visual novel,winter,2016,PG-13 - Teens 13 or older
31710,Divine Gate,12,TV,Game,winter,2016,PG-13 - Teens 13 or older
28391,Ao no Kanata no Four Rhythm,12,TV,Visual novel,winter,2016,PG-13 - Teens 13 or older
32491,Kanojo to Kanojo no Neko: Everything Flows,4,TV,Original,winter,2016,G - All Ages
31914,Shoujo-tachi wa Kouya wo Mezasu,12,TV,Visual novel,winter,2016,PG-13 - Teens 13 or older
30806,Schwarzesmarken,12,TV,Light novel,winter,2016,R - 17+ (violence & profanity)
32083,Luck & Logic,12,TV,Card game,winter,2016,PG-13 - Teens 13 or older
32094,Reikenzan: Hoshikuzu-tachi no Utage,12,TV,Light novel,winter,2016,PG-13 - Teens 13 or older
30895,HaruChika: Haruta to Chika wa Seishun suru,12,TV,Novel,winter,2016,PG-13 - Teens 13 or older
31452,Norn9: Norn+Nonet,12,TV,Visual novel,winter,2016,PG-13 - Teens 13 or older
32023,Bubuki Buranki,12,TV,Original,winter,2016,PG-13 - Teens 13 or older
31223,Phantasy Star Online 2 The Animation,12,TV,Game,winter,2016,PG-13 - Teens 13 or older
31848,Ojisan to Marshmallow,12,TV,Web manga,winter,2016,PG-13 - Teens 13 or older
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,12,TV,Original,winter,2016,PG-13 - Teens 13 or older
31540,Sekkou Boys,12,TV,Original,winter,2016,PG-13 - Teens 13 or older
31621,Ooya-san wa Shishunki!,12,TV,4-koma manga,winter,2016,PG-13 - Teens 13 or older
32214,Koukaku no Pandora,12,TV,Manga,winter,2016,PG-13 - Teens 13 or older
31994,Yami Shibai 3,13,TV,Original,winter,2016,PG-13 - Teens 13 or older
31815,"Kono Danshi, Mahou ga Oshigoto desu.",4,TV,Original,winter,2016,PG-13 - Teens 13 or older
31793,Mahou Shoujo Nante Mou Ii desu kara.,12,TV,Web manga,winter,2016,PG-13 - Teens 13 or older
32228,Teekyuu 7,12,TV,Manga,winter,2016,PG-13 - Teens 13 or older
31633,Sushi Police,13,TV,Original,winter,2016,PG-13 - Teens 13 or older
31884,Mahoutsukai Precure!,50,TV,Original,winter,2016,G - All Ages
31890,Nurse Witch Komugi-chan R,12,TV,Original,winter,2016,PG-13 - Teens 13 or older
32309,Tabi Machi Late Show,4,TV,Original,winter,2016,PG - Children
32691,Flowering Heart,26,TV,Original,winter,2016,PG - Children
32084,"Watashitachi, Luck Logic-bu!",12,TV,Card game,winter,2016,PG-13 - Teens 13 or older
32274,Ketsuekigata-kun! 4,12,TV,Web manga,winter,2016,PG-13 - Teens 13 or older
34754,Rilu Rilu Fairilu: Yousei no Door,59,TV,Original,winter,2016,G - All Ages
32400,KochinPa!,12,TV,Other,winter,2016,G - All Ages
32402,Mim Mam Mint,4,TV,Original,winter,2016,G - All Ages
32585,Telemonster,52,TV,Original,winter,2016,PG - Children
31753,Ganbare! Lulu Lolo 3rd Season,10,TV,Picture book,winter,2016,PG - Children
35698,Oidon to,,TV,Original,winter,2016,G - All Ages
36611,Bary-san no Shokoku Manyuuki,47,TV,Original,winter,2016,G - All Ages
44148,Sai Er Hao Season 6: Cangqiong Liehuo,30,TV,Game,winter,2016,PG - Children
48276,Appa eolil Jeog-en,26,TV,Unknown,winter,2016,PG - Children
48253,Saeng-il-wang-gug-ui Princess Pring,26,TV,Original,winter,2016,PG - Children
