mal_id,title,episodes,type,source,season,year,rating
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,13,TV,Light novel,summer,2020,R - 17+ (violence & profanity)
40839,"Kanojo, Okarishimasu",12,TV,Manga,summer,2020,PG-13 - Teens 13 or older
41353,The God of High School,13,TV,Web manga,summer,2020,PG-13 - Teens 13 or older
40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",13,TV,Light novel,summer,2020,R - 17+ (violence & profanity)
40956,Enen no Shouboutai: Ni no Shou,24,TV,Manga,summer,2020,PG-13 - Teens 13 or older
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,12,TV,Light novel,summer,2020,PG-13 - Teens 13 or older
40052,Great Pretender,23,TV,Original,summer,2020,R - 17+ (violence & profanity)
40540,Sword Art Online: Alicization - War of Underworld 2nd Season,11,TV,Light novel,summer,2020,R - 17+ (violence & profanity)
41226,Uzaki-chan wa Asobitai!,12,TV,Web manga,summer,2020,PG-13 - Teens 13 or older
40056,Deca-Dence,12,TV,Original,summer,2020,PG-13 - Teens 13 or older
40708,Monster Musume no Oishasan,12,TV,Light novel,summer,2020,PG-13 - Teens 13 or older
40436,Peter Grill to Kenja no Jikan,12,TV,Manga,summer,2020,R+ - Mild Nudity
40623,Dokyuu Hentai HxEros,12,TV,Manga,summer,2020,R+ - Mild Nudity
40529,No Guns Life 2nd Season,12,TV,Manga,summer,2020,PG-13 - Teens 13 or older
40074,Gibiate,12,TV,Original,summer,2020,R - 17+ (violence & profanity)
40075,Koi to Producer: EVOL×LOVE,12,TV,Visual novel,summer,2020,PG-13 - Teens 13 or older
37587,Lapis Re:LiGHTs,12,TV,Mixed media,summer,2020,PG-13 - Teens 13 or older
39948,Muhyo to Rouji no Mahouritsu Soudan Jimusho 2nd Season,12,TV,Manga,summer,2020,PG-13 - Teens 13 or older
42260,Ninja Collection,13,TV,Original,summer,2020,PG-13 - Teens 13 or older
38835,Umayon,12,TV,4-koma manga,summer,2020,PG-13 - Teens 13 or older
40473,Chou Futsuu Toshi Kashiwa Densetsu R,10,TV,Other,summer,2020,
38416,Arad: Gyakuten no Wa,13,TV,Game,summer,2020,PG-13 - Teens 13 or older
41807,Get Up! Get Live! #Geragera,10,TV,Other,summer,2020,PG-13 - Teens 13 or older
42145,Hulaing Babies Aratame: Staying Babies,4,TV,Original,summer,2020,PG-13 - Teens 13 or older
41383,Obake Zukan,39,TV,Picture book,summer,2020,PG - Children
42090,Taeko no Nichijou 2nd Season,132,TV,Manga,summer,2020,G - All Ages
48250,Pororo Donghwanala,10,TV,Unknown,summer,2020,PG - Children
42179,Lalalacoco II,12,TV,Other,summer,2020,G - All Ages
44002,Xi Yangyang Yu Hui Tailang: Yiguo Da Yingjiu,60,TV,Unknown,summer,2020,PG - Children
48594,Pittanko!! Nekozakana (2020),13,TV,Original,summer,2020,G - All Ages
53371,Beuledeu Ibalso 2,26,TV,Unknown,summer,2020,PG - Children
48193,Mabeobsonyeo Dee Dee,13,TV,Original,summer,2020,PG - Children
54667,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi,,TV,Other,summer,2020,G - All Ages
