mal_id,title,episodes,type,source,season,year,rating
1375,Watashi no Ashinaga Ojisan,40,TV,Novel,winter,1990,G - All Ages
1261,Kyattou Ninden Teyandee,54,TV,Original,winter,1990,G - All Ages
951,Chibi Maruko-chan,142,TV,Manga,winter,1990,G - All Ages
2819,Dragon Quest: Yuusha Abel Densetsu,43,TV,Game,winter,1990,G - All Ages
3325,Yuusha Exkaiser,48,TV,Original,winter,1990,G - All Ages
19961,Heisei Tensai Bakabon,46,TV,Original,winter,1990,G - All Ages
9175,Tsuruhime Ja!,49,TV,Manga,winter,1990,G - All Ages
48292,Yesnal Yesjeog-e,13,TV,Unknown,winter,1990,PG - Children
