mal_id,title,episodes,type,source,season,year,rating
28171,Shokugeki no Souma,24,TV,Manga,spring,2015,PG-13 - Teens 13 or older
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,13,TV,Light novel,spring,2015,PG-13 - Teens 13 or older
26243,Owari no Seraph,12,TV,Manga,spring,2015,R - 17+ (violence & profanity)
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,13,TV,Light novel,spring,2015,PG-13 - Teens 13 or older
27775,Plastic Memories,13,TV,Original,spring,2015,PG-13 - Teens 13 or older
24439,Kekkai Sensen,12,TV,Manga,spring,2015,R - 17+ (violence & profanity)
28701,Fate/stay night: Unlimited Blade Works 2nd Season,13,TV,Visual novel,spring,2015,R - 17+ (violence & profanity)
24703,High School DxD BorN,12,TV,Light novel,spring,2015,R+ - Mild Nudity
28677,Yamada-kun to 7-nin no Majo,12,TV,Manga,spring,2015,PG-13 - Teens 13 or older
27787,Nisekoi:,12,TV,Manga,spring,2015,PG-13 - Teens 13 or older
28297,Ore Monogatari!!,24,TV,Manga,spring,2015,PG-13 - Teens 13 or older
28977,Gintama°,51,TV,Manga,spring,2015,PG-13 - Teens 13 or older
27989,Hibike! Euphonium,13,TV,Novel,spring,2015,PG-13 - Teens 13 or older
29095,Grisaia no Rakuen,10,TV,Visual novel,spring,2015,R - 17+ (violence & profanity)
28249,Arslan Senki (TV),25,TV,Manga,spring,2015,R - 17+ (violence & profanity)
28617,Punch Line,12,TV,Original,spring,2015,PG-13 - Teens 13 or older
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,13,TV,4-koma manga,spring,2015,PG-13 - Teens 13 or older
26443,Triage X,10,TV,Manga,spring,2015,R+ - Mild Nudity
29589,Denpa Kyoushi,24,TV,Manga,spring,2015,PG-13 - Teens 13 or older
26351,Nagato Yuki-chan no Shoushitsu,16,TV,Manga,spring,2015,PG-13 - Teens 13 or older
30230,Diamond no Ace: Second Season,51,TV,Manga,spring,2015,PG-13 - Teens 13 or older
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,12,TV,Manga,spring,2015,R - 17+ (violence & profanity)
27663,Baby Steps 2nd Season,25,TV,Manga,spring,2015,PG-13 - Teens 13 or older
