mal_id,title,episodes,type,source,season,year,rating
1195,Zero no Tsukaima,13,TV,Light novel,summer,2006,PG-13 - Teens 13 or older
1210,NHK ni Youkoso!,24,TV,Novel,summer,2006,R+ - Mild Nudity
1222,Bokura ga Ita,26,TV,Manga,summer,2006,PG-13 - Teens 13 or older
1142,Hachimitsu to Clover II,12,TV,Manga,summer,2006,PG-13 - Teens 13 or older
1454,Kemonozume,13,TV,Original,summer,2006,R+ - Mild Nudity
1013,Le Chevalier D'Eon,24,TV,Original,summer,2006,R - 17+ (violence & profanity)
1218,Tonagura!,13,TV,Manga,summer,2006,PG-13 - Teens 13 or older
1221,Demashita! Powerpuff Girls Z,52,TV,Other,summer,2006,PG - Children
1243,Night Head Genesis,24,TV,Manga,summer,2006,R - 17+ (violence & profanity)
1230,Innocent Venus,12,TV,Original,summer,2006,PG-13 - Teens 13 or older
1509,Mamotte! Lollipop,13,TV,Manga,summer,2006,PG-13 - Teens 13 or older
1214,Binbou Shimai Monogatari,10,TV,Manga,summer,2006,G - All Ages
1219,Chocotto Sister,24,TV,Manga,summer,2006,R+ - Mild Nudity
1194,Coyote Ragtime Show,12,TV,Original,summer,2006,PG-13 - Teens 13 or older
1738,Muteki Kanban Musume,12,TV,Manga,summer,2006,PG-13 - Teens 13 or older
1198,Tsuyokiss,12,TV,Visual novel,summer,2006,PG-13 - Teens 13 or older
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,13,TV,Game,summer,2006,PG-13 - Teens 13 or older
607,Otogi Juushi Akazukin,39,TV,Original,summer,2006,PG-13 - Teens 13 or older
1812,Hanoka,12,TV,Original,summer,2006,PG-13 - Teens 13 or older
1247,Project BLUE Chikyuu SOS,6,TV,Other,summer,2006,PG-13 - Teens 13 or older
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,12,TV,Manga,summer,2006,PG-13 - Teens 13 or older
1740,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,11,TV,Manga,summer,2006,R - 17+ (violence & profanity)
4316,Nanami-chan 3rd Series,16,TV,Unknown,summer,2006,G - All Ages
7629,The Arari Show,26,TV,Unknown,summer,2006,PG - Children
24121,Patta Potta Monta,26,TV,Unknown,summer,2006,G - All Ages
33083,Wa Wa Wa Wappi-chan,26,TV,Original,summer,2006,G - All Ages
48288,Apple Candy Girl,39,TV,Original,summer,2006,PG - Children
48346,Tori Go! Go!,17,TV,Manga,summer,2006,PG - Children
