mal_id,title,episodes,type,source,season,year,rating
21,One Piece,,TV,Manga,fall,1999,PG-13 - Teens 13 or older
136,Hunter x Hunter,62,TV,Manga,fall,1999,PG-13 - Teens 13 or older
186,Initial D Second Stage,13,TV,Manga,fall,1999,PG-13 - Teens 13 or older
160,"Ima, Soko ni Iru Boku",13,TV,Original,fall,1999,R - 17+ (violence & profanity)
379,Heppoko Jikken Animation Excel♥Saga,26,TV,Manga,fall,1999,R - 17+ (violence & profanity)
567,The Big O,26,TV,Original,fall,1999,PG-13 - Teens 13 or older
58,Blue Gender,26,TV,Original,fall,1999,R+ - Mild Nudity
763,Zoids,67,TV,Unknown,fall,1999,PG - Children
593,Mugen no Ryvius,26,TV,Original,fall,1999,PG-13 - Teens 13 or older
554,Koutetsu Tenshi Kurumi,24,TV,Original,fall,1999,R+ - Mild Nudity
293,Di Gi Charat,16,TV,Original,fall,1999,G - All Ages
1018,Majutsushi Orphen: Revenge,23,TV,Light novel,fall,1999,PG-13 - Teens 13 or older
2330,Jibaku-kun,26,TV,Manga,fall,1999,PG-13 - Teens 13 or older
2204,Karakuri Zoushi Ayatsuri Sakon,26,TV,Manga,fall,1999,R - 17+ (violence & profanity)
2383,Cybersix,13,TV,Other,fall,1999,PG-13 - Teens 13 or older
1312,Chikyuu Bouei Kigyou Dai-Guard,26,TV,Original,fall,1999,PG-13 - Teens 13 or older
2907,Cyborg Kuro-chan,66,TV,Manga,fall,1999,PG - Children
347,Wild Arms: Twilight Venom,22,TV,Game,fall,1999,PG-13 - Teens 13 or older
1057,Ippatsu Kiki Musume,16,TV,Manga,fall,1999,R+ - Mild Nudity
744,Trouble Chocolate,20,TV,Radio,fall,1999,G - All Ages
2245,Seraphim Call,12,TV,Original,fall,1999,PG-13 - Teens 13 or older
6069,Gregory Horror Show,25,TV,Original,fall,1999,PG-13 - Teens 13 or older
1300,Omishi Mahou Gekijou: Risky★Safety,24,TV,Manga,fall,1999,PG - Children
2613,Mirai Shounen Conan 2: Taiga Daibouken,24,TV,Unknown,fall,1999,PG-13 - Teens 13 or older
28071,Itsumo Kokoro ni Taiyou wo!,16,TV,Manga,fall,1999,R+ - Mild Nudity
9947,Lan Mao,3057,TV,Original,fall,1999,PG - Children
10607,Rerere no Tensai Bakabon,24,TV,Manga,fall,1999,G - All Ages
13551,Shuukan Storyland,56,TV,Original,fall,1999,PG-13 - Teens 13 or older
5477,Gozonji! Gekkou Kamen-kun,25,TV,Other,fall,1999,G - All Ages
5478,Bikkuriman 2000,68,TV,Unknown,fall,1999,G - All Ages
8195,Guru Guru Town Hanamaru-kun,101,TV,Original,fall,1999,G - All Ages
23799,Dango San Kyoudai Attoiuma Gekijou,50,TV,Unknown,fall,1999,G - All Ages
48197,Mailloui Daemoheom,26,TV,Original,fall,1999,PG - Children
