mal_id,title,episodes,type,source,season,year,rating
51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,13,TV,Light novel,summer,2022,PG-13 - Teens 13 or older
50346,Yofukashi no Uta,13,TV,Manga,summer,2022,PG-13 - Teens 13 or older
48895,Overlord IV,13,TV,Light novel,summer,2022,R - 17+ (violence & profanity)
48413,Hataraku Maou-sama!!,12,TV,Light novel,summer,2022,PG-13 - Teens 13 or older
50709,Lycoris Recoil,13,TV,Original,summer,2022,PG-13 - Teens 13 or older
41084,Made in Abyss: Retsujitsu no Ougonkyou,12,TV,Web manga,summer,2022,R - 17+ (violence & profanity)
42963,"Kanojo, Okarishimasu 2nd Season",12,TV,Manga,summer,2022,PG-13 - Teens 13 or older
49220,Isekai Ojisan,13,TV,Web manga,summer,2022,PG-13 - Teens 13 or older
47164,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Meikyuu-hen,11,TV,Light novel,summer,2022,R - 17+ (violence & profanity)
49470,Mamahaha no Tsurego ga Motokano datta,12,TV,Light novel,summer,2022,PG-13 - Teens 13 or older
51213,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,12,TV,Manga,summer,2022,PG-13 - Teens 13 or older
44524,Isekai Meikyuu de Harem wo,12,TV,Light novel,summer,2022,R+ - Mild Nudity
51417,Engage Kiss,13,TV,Original,summer,2022,PG-13 - Teens 13 or older
49776,Kumichou Musume to Sewagakari,12,TV,Web manga,summer,2022,PG-13 - Teens 13 or older
51064,Kuro no Shoukanshi,12,TV,Light novel,summer,2022,PG-13 - Teens 13 or older
47163,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",12,TV,Light novel,summer,2022,PG-13 - Teens 13 or older
49438,Isekai Yakkyoku,12,TV,Light novel,summer,2022,PG-13 - Teens 13 or older
45653,Soredemo Ayumu wa Yosetekuru,12,TV,Manga,summer,2022,PG-13 - Teens 13 or older
51837,Saikin Yatotta Maid ga Ayashii,11,TV,Manga,summer,2022,PG-13 - Teens 13 or older
49782,Shadows House 2nd Season,12,TV,Manga,summer,2022,PG-13 - Teens 13 or older
51381,RWBY: Hyousetsu Teikoku,12,TV,Other,summer,2022,PG-13 - Teens 13 or older
48649,Fuuto Tantei,12,TV,Manga,summer,2022,PG-13 - Teens 13 or older
50891,Hoshi no Samidare,24,TV,Manga,summer,2022,PG-13 - Teens 13 or older
51368,Orient: Awajishima Gekitou-hen,12,TV,Manga,summer,2022,PG-13 - Teens 13 or older
41589,Tokyo Mew Mew New ♡,12,TV,Manga,summer,2022,PG-13 - Teens 13 or older
42994,Jashin-chan Dropkick X,12,TV,Web manga,summer,2022,PG-13 - Teens 13 or older
40590,Utawarerumono: Futari no Hakuoro,28,TV,Visual novel,summer,2022,PG-13 - Teens 13 or older
51371,Bucchigire!,12,TV,Original,summer,2022,PG-13 - Teens 13 or older
50917,Prima Doll,12,TV,Mixed media,summer,2022,PG-13 - Teens 13 or older
50203,Love Live! Superstar!! 2nd Season,12,TV,Other,summer,2022,PG-13 - Teens 13 or older
51923,Warau Arsnotoria Sun!,12,TV,Game,summer,2022,PG-13 - Teens 13 or older
38006,Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,12,TV,Original,summer,2022,PG-13 - Teens 13 or older
50470,Kami Kuzu☆Idol,10,TV,Manga,summer,2022,PG-13 - Teens 13 or older
50221,Shine Post,12,TV,Light novel,summer,2022,PG-13 - Teens 13 or older
51092,Yurei Deco,12,TV,Original,summer,2022,PG-13 - Teens 13 or older
50760,Teppen!!!!!!!!!!!!!!!,12,TV,Manga,summer,2022,PG-13 - Teens 13 or older
50379,Shoot! Goal to the Future,13,TV,Manga,summer,2022,PG-13 - Teens 13 or older
50099,Shin Tennis no Ouji-sama: U-17 World Cup,13,TV,Manga,summer,2022,PG-13 - Teens 13 or older
51692,Yoru wa Neko to Issho,30,TV,Web manga,summer,2022,G - All Ages
50999,Extreme Hearts,12,TV,Original,summer,2022,PG-13 - Teens 13 or older
35335,Musashino!,12,TV,Original,summer,2022,PG - Children
51773,KJ File,13,TV,Original,summer,2022,PG-13 - Teens 13 or older
49819,Cardfight!! Vanguard: will+Dress,13,TV,Original,summer,2022,PG-13 - Teens 13 or older
49551,Hanabi-chan wa Okuregachi,12,TV,Manga,summer,2022,PG-13 - Teens 13 or older
52814,Nanashi Kaidan,10,TV,Original,summer,2022,G - All Ages
50985,Chimimo,12,TV,Original,summer,2022,G - All Ages
52162,5-Okunen Button,12,TV,Other,summer,2022,PG-13 - Teens 13 or older
51839,Iii Icecrin Double,12,TV,Original,summer,2022,G - All Ages
52337,Sakuretsu! Amabie-hime.,12,TV,Original,summer,2022,G - All Ages
52815,Ganbare! Choushuu-kun,60,TV,Original,summer,2022,G - All Ages
53044,Bo & To's Family 2nd Season,10,TV,Original,summer,2022,G - All Ages
