mal_id,title,episodes,type,source,season,year,rating
145,Kareshi Kanojo no Jijou,26,TV,Manga,fall,1998,PG-13 - Teens 13 or older
1017,Majutsushi Orphen,24,TV,Light novel,fall,1998,PG-13 - Teens 13 or older
568,Bubblegum Crisis Tokyo 2040,26,TV,Original,fall,1998,R - 17+ (violence & profanity)
1483,Master Keaton,24,TV,Manga,fall,1998,R - 17+ (violence & profanity)
1629,Devilman Lady,26,TV,Manga,fall,1998,R+ - Mild Nudity
782,Gasaraki,25,TV,Original,fall,1998,PG-13 - Teens 13 or older
1231,Saber Marionette J to X,26,TV,Unknown,fall,1998,PG-13 - Teens 13 or older
1022,Generator Gawl,12,TV,Original,fall,1998,PG-13 - Teens 13 or older
2281,Jikuu Tantei Genshi-kun,39,TV,Original,fall,1998,PG - Children
626,Mamotte Shugogetten!,22,TV,Manga,fall,1998,PG-13 - Teens 13 or older
718,Yume de Aetara (TV),16,TV,Manga,fall,1998,R+ - Mild Nudity
5132,Let's Nupu Nupu,16,TV,4-koma manga,fall,1998,R+ - Mild Nudity
1660,Kurogane Communication,24,TV,Manga,fall,1998,R+ - Mild Nudity
1599,Eat-Man '98,12,TV,Manga,fall,1998,PG-13 - Teens 13 or older
2703,Chousoku Spinner,22,TV,Manga,fall,1998,G - All Ages
4591,Yoiko,20,TV,Manga,fall,1998,R+ - Mild Nudity
2704,Kaiketsu Jouki Tanteidan,26,TV,Manga,fall,1998,PG-13 - Teens 13 or older
2766,Super Doll Licca-chan,52,TV,Other,fall,1998,G - All Ages
4191,Popolocrois Monogatari,25,TV,Game,fall,1998,PG - Children
2781,Saint Luminous Jogakuin,13,TV,Original,fall,1998,PG-13 - Teens 13 or older
4459,Ojarumaru,,TV,Original,fall,1998,G - All Ages
4554,Dokkiri Doctor,26,TV,Manga,fall,1998,PG-13 - Teens 13 or older
5278,Totsugeki! Pappara-tai,25,TV,Manga,fall,1998,PG-13 - Teens 13 or older
1139,Monkey Magic,13,TV,Novel,fall,1998,PG - Children
9811,Hanasaka Tenshi Tenten-kun,43,TV,Manga,fall,1998,G - All Ages
20085,Only You: Viva! Cabaret Club,15,TV,Unknown,fall,1998,
12781,Yoshimoto Muchikko Monogatari,47,TV,Unknown,fall,1998,PG-13 - Teens 13 or older
