mal_id,title,episodes,type,source,season,year,rating
33,Kenpuu Denki Berserk,25,TV,Manga,fall,1997,R+ - Mild Nudity
690,Kyuuketsuhime Miyu (TV),26,TV,Manga,fall,1997,R - 17+ (violence & profanity)
3312,Dr. Slump,74,TV,Manga,fall,1997,PG-13 - Teens 13 or older
1046,Elf wo Karu Mono-tachi II,12,TV,Manga,fall,1997,PG-13 - Teens 13 or older
1186,Battle Athletess Daiundoukai (TV),26,TV,Original,fall,1997,PG - Children
2364,Virus: Virus Buster Serge,12,TV,Game,fall,1997,R+ - Mild Nudity
1806,Master Mosquiton '99,26,TV,Manga,fall,1997,PG-13 - Teens 13 or older
4651,Yume no Crayon Oukoku,70,TV,Book,fall,1997,G - All Ages
3185,Fortune Quest L,26,TV,Novel,fall,1997,PG-13 - Teens 13 or older
3432,Chou Mashin Eiyuuden Wataru,51,TV,Unknown,fall,1997,G - All Ages
4929,Next Senki Ehrgeiz,12,TV,Original,fall,1997,PG-13 - Teens 13 or older
2885,Ganbare Goemon,23,TV,Game,fall,1997,G - All Ages
15579,Shinkai Densetsu Meremanoid,24,TV,Unknown,fall,1997,PG-13 - Teens 13 or older
3869,Sakura Momoko Gekijou: Coji-Coji,100,TV,Unknown,fall,1997,G - All Ages
34831,Hanitarou desu.,70,TV,Manga,fall,1997,G - All Ages
