mal_id,title,episodes,type,source,season,year,rating
1473,City Hunter '91,13,TV,Manga,spring,1991,PG-13 - Teens 13 or older
1391,Future GPX Cyber Formula,37,TV,Original,spring,1991,PG-13 - Teens 13 or older
2810,Anime Himitsu no Hanazono,39,TV,Book,spring,1991,G - All Ages
1897,Zettai Muteki Raijin-Oh,51,TV,Original,spring,1991,G - All Ages
310,"Chiisana Obake: Acchi, Kocchi, Socchi",50,TV,Picture book,spring,1991,G - All Ages
9882,High School Mystery: Gakuen Nanafushigi,41,TV,Unknown,spring,1991,R - 17+ (violence & profanity)
3315,Kikou Keisatsu Metal Jack,37,TV,Original,spring,1991,PG-13 - Teens 13 or older
5628,21 Emon,39,TV,Unknown,spring,1991,G - All Ages
7405,Jankenman,51,TV,Unknown,spring,1991,PG - Children
8829,Shounen Ashibe (TV),37,TV,4-koma manga,spring,1991,G - All Ages
24663,Dororonpa!,115,TV,Unknown,spring,1991,PG - Children
25139,Oh! My Konbu,22,TV,Unknown,spring,1991,G - All Ages
30118,Futari wa Nakayoshi: Goo to Sue,84,TV,Unknown,spring,1991,PG - Children
30026,Ekubo Ouji,50,TV,Unknown,spring,1991,G - All Ages
30025,Otenki Boys,30,TV,Unknown,spring,1991,PG - Children
