mal_id,title,episodes,type,source,season,year,rating
457,Mushishi,26,TV,Manga,fall,2005,PG-13 - Teens 13 or older
355,Shakugan no Shana,24,TV,Light novel,fall,2005,PG-13 - Teens 13 or older
150,Blood+,50,TV,Original,fall,2005,R - 17+ (violence & profanity)
228,Jigoku Shoujo,26,TV,Original,fall,2005,R - 17+ (violence & profanity)
68,Black Cat (TV),23,TV,Manga,fall,2005,PG-13 - Teens 13 or older
322,Paradise Kiss,12,TV,Manga,fall,2005,R - 17+ (violence & profanity)
469,Karin,24,TV,Manga,fall,2005,PG-13 - Teens 13 or older
477,Aria the Animation,13,TV,Manga,fall,2005,G - All Ages
65,Rozen Maiden: Träumend,12,TV,Manga,fall,2005,PG-13 - Teens 13 or older
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,26,TV,Manga,fall,2005,R - 17+ (violence & profanity)
584,Noein: Mou Hitori no Kimi e,24,TV,Original,fall,2005,PG-13 - Teens 13 or older
77,Mahou Shoujo Lyrical Nanoha A's,13,TV,Original,fall,2005,PG-13 - Teens 13 or older
99,Mai-Otome,26,TV,Original,fall,2005,PG-13 - Teens 13 or older
476,Ginban Kaleidoscope,12,TV,Light novel,fall,2005,PG-13 - Teens 13 or older
670,Lamune,12,TV,Visual novel,fall,2005,PG-13 - Teens 13 or older
152,Solty Rei,24,TV,Original,fall,2005,R - 17+ (violence & profanity)
694,Canvas 2: Nijiiro no Sketch,24,TV,Visual novel,fall,2005,PG-13 - Teens 13 or older
388,Capeta,52,TV,Manga,fall,2005,PG - Children
471,To Heart 2,13,TV,Visual novel,fall,2005,PG-13 - Teens 13 or older
3270,IGPX: Immortal Grand Prix (2005),13,TV,Original,fall,2005,PG-13 - Teens 13 or older
1316,Idaten Jump,52,TV,Manga,fall,2005,PG - Children
282,Angel Heart,50,TV,Manga,fall,2005,PG-13 - Teens 13 or older
915,Ginga Densetsu Weed,26,TV,Manga,fall,2005,PG-13 - Teens 13 or older
69,Cluster Edge,25,TV,Original,fall,2005,PG-13 - Teens 13 or older
2110,Rockman.EXE Beast,25,TV,Game,fall,2005,PG - Children
1123,Bouken Ou Beet Excellion,25,TV,Manga,fall,2005,PG - Children
913,Kakutou Bijin Wulong,25,TV,Manga,fall,2005,R - 17+ (violence & profanity)
1193,Happy Seven: The TV Manga,13,TV,Light novel,fall,2005,PG - Children
1845,Gaiking: Legend of Daiku-Maryu,39,TV,Original,fall,2005,G - All Ages
858,Gunparade Orchestra,24,TV,Game,fall,2005,PG-13 - Teens 13 or older
1778,Dae Jang Geum: Jang Geum's Dream,26,TV,Other,fall,2005,PG - Children
280,Animal Yokochou,51,TV,Manga,fall,2005,G - All Ages
7395,Card Wang: Mix Master,39,TV,Unknown,fall,2005,PG - Children
4553,Sukima no Kuni no Polta,13,TV,Unknown,fall,2005,G - All Ages
8595,Kotencotenco,52,TV,Unknown,fall,2005,G - All Ages
29485,Talpy,13,TV,Unknown,fall,2005,G - All Ages
