mal_id,title,episodes,type,source,season,year,rating
38883,Haikyuu!! To the Top,13,TV,Manga,winter,2020,PG-13 - Teens 13 or older
39534,Jibaku Shounen Hanako-kun,12,TV,Manga,winter,2020,PG-13 - Teens 13 or older
38656,Darwin's Game,11,TV,Manga,winter,2020,R - 17+ (violence & profanity)
38668,Dorohedoro,12,TV,Manga,winter,2020,R - 17+ (violence & profanity)
38790,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,12,TV,Light novel,winter,2020,PG-13 - Teens 13 or older
40010,Ishuzoku Reviewers,12,TV,Web manga,winter,2020,R+ - Mild Nudity
39017,Kyokou Suiri,12,TV,Manga,winter,2020,R - 17+ (violence & profanity)
37345,Plunderer,24,TV,Manga,winter,2020,PG-13 - Teens 13 or older
40046,Id:Invaded,13,TV,Original,winter,2020,R - 17+ (violence & profanity)
38992,Rikei ga Koi ni Ochita no de Shoumei shitemita.,12,TV,Web manga,winter,2020,PG-13 - Teens 13 or older
39792,Eizouken ni wa Te wo Dasu na!,12,TV,Manga,winter,2020,PG-13 - Teens 13 or older
39575,Somali to Mori no Kamisama,12,TV,Web manga,winter,2020,PG-13 - Teens 13 or older
39988,Isekai Quartet 2,12,TV,Original,winter,2020,PG-13 - Teens 13 or older
38481,Toaru Kagaku no Railgun T,25,TV,Manga,winter,2020,R - 17+ (violence & profanity)
40483,Murenase! Seton Gakuen,12,TV,Web manga,winter,2020,PG-13 - Teens 13 or older
38909,Infinite Dendrogram,13,TV,Light novel,winter,2020,PG-13 - Teens 13 or older
38924,Nekopara,12,TV,Visual novel,winter,2020,PG-13 - Teens 13 or older
38256,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,13,TV,Game,winter,2020,PG-13 - Teens 13 or older
40392,Runway de Waratte,12,TV,Manga,winter,2020,PG-13 - Teens 13 or older
38476,Heya Camp△,12,TV,Manga,winter,2020,PG-13 - Teens 13 or older
37522,Pet,13,TV,Manga,winter,2020,R - 17+ (violence & profanity)
39388,Koisuru Asteroid,12,TV,4-koma manga,winter,2020,PG-13 - Teens 13 or older
37576,Majutsushi Orphen Hagure Tabi,13,TV,Light novel,winter,2020,PG-13 - Teens 13 or older
40230,Housekishou Richard-shi no Nazo Kantei,12,TV,Novel,winter,2020,PG-13 - Teens 13 or older
39583,number24,12,TV,Original,winter,2020,PG-13 - Teens 13 or older
38302,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,12,TV,Manga,winter,2020,PG-13 - Teens 13 or older
40148,22/7,12,TV,Other,winter,2020,PG-13 - Teens 13 or older
39531,Kuutei Dragons,12,TV,Manga,winter,2020,PG-13 - Teens 13 or older
37890,Oshi ga Budoukan Ittekuretara Shinu,12,TV,Manga,winter,2020,PG-13 - Teens 13 or older
35252,Hatena☆Illusion,12,TV,Light novel,winter,2020,PG-13 - Teens 13 or older
37870,BanG Dream! 3rd Season,13,TV,Other,winter,2020,PG-13 - Teens 13 or older
39184,A3! Season Spring & Summer,12,TV,Game,winter,2020,PG-13 - Teens 13 or older
40738,Natsunagu!,12,TV,Original,winter,2020,PG-13 - Teens 13 or older
39942,Uchi Tama?! Uchi no Tama Shirimasen ka?,11,TV,Original,winter,2020,PG-13 - Teens 13 or older
40136,Oda Cinnamon Nobunaga,12,TV,Manga,winter,2020,PG-13 - Teens 13 or older
39960,Yatogame-chan Kansatsu Nikki Nisatsume,12,TV,4-koma manga,winter,2020,PG-13 - Teens 13 or older
40763,Show By Rock!! Mashumairesh!!,12,TV,Game,winter,2020,PG-13 - Teens 13 or older
40610,Healin' Good♡Precure,45,TV,Original,winter,2020,G - All Ages
40850,Breakers,16,TV,Original,winter,2020,PG-13 - Teens 13 or older
40137,ARP Backstage Pass,10,TV,Other,winter,2020,PG-13 - Teens 13 or older
40995,Hentatsu (TV),12,TV,Original,winter,2020,G - All Ages
40129,Rebirth,48,TV,Card game,winter,2020,PG-13 - Teens 13 or older
40714,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,63,TV,Game,winter,2020,PG - Children
40758,Hulaing Babies Petit,12,TV,Original,winter,2020,PG-13 - Teens 13 or older
40939,Marumaru Manul,50,TV,Web manga,winter,2020,G - All Ages
41349,Ooya-san to Boku,5,TV,Manga,winter,2020,G - All Ages
41276,Onigiri ni Naritai Cogimyun,10,TV,Other,winter,2020,G - All Ages
40953,Lalalacoco,13,TV,Other,winter,2020,PG - Children
42979,Zhandou Wang Zhi Jufeng Zhan Hun 5: Heti Fanwai Pian,10,TV,Original,winter,2020,
54871,Shin Nippon History,,TV,Original,winter,2020,G - All Ages
47977,Taihu Shaonian,13,TV,Original,winter,2020,G - All Ages
