mal_id,title,episodes,type,source,season,year,rating
481,Yu☆Gi☆Oh! Duel Monsters,224,TV,Manga,spring,2000,PG-13 - Teens 13 or older
189,Love Hina,24,TV,Manga,spring,2000,PG-13 - Teens 13 or older
1313,Digimon Adventure 02,50,TV,Original,spring,2000,PG - Children
104,Ayashi no Ceres,24,TV,Manga,spring,2000,R - 17+ (violence & profanity)
129,Gensoumaden Saiyuuki,50,TV,Manga,spring,2000,R - 17+ (violence & profanity)
800,NieA Under 7,13,TV,Original,spring,2000,PG-13 - Teens 13 or older
396,Seikai no Senki,13,TV,Light novel,spring,2000,PG-13 - Teens 13 or older
561,Sakura Taisen,25,TV,Game,spring,2000,PG-13 - Teens 13 or older
233,Daa! Daa! Daa!,78,TV,Manga,spring,2000,G - All Ages
105,Boys Be...,13,TV,Manga,spring,2000,PG-13 - Teens 13 or older
127,Gate Keepers,24,TV,Game,spring,2000,PG-13 - Teens 13 or older
13201,Monster Farm: Legend e no Michi,25,TV,Game,spring,2000,PG - Children
2284,Transformers: Car Robots,39,TV,Other,spring,2000,PG - Children
332,Dokidoki♡Densetsu: Mahoujin Guruguru,38,TV,Manga,spring,2000,G - All Ages
2694,Hidamari no Ki,25,TV,Manga,spring,2000,R+ - Mild Nudity
832,Ginsoukikou Ordian,24,TV,Original,spring,2000,R+ - Mild Nudity
12481,Gregory Horror Show: The Second Guest,25,TV,Original,spring,2000,PG - Children
5475,Time Bokan 2000: Kaitou Kiramekiman,26,TV,Unknown,spring,2000,PG-13 - Teens 13 or older
2566,Uchuujin Tanaka Tarou,24,TV,Manga,spring,2000,G - All Ages
5088,Fabre-sensei wa Meitantei,26,TV,Book,spring,2000,PG - Children
11203,Hero Hero-kun,104,TV,Manga,spring,2000,PG - Children
25063,Anime Roukyoku Kikou Shimizu no Jirochouden,30,TV,Unknown,spring,2000,G - All Ages
