mal_id,title,episodes,type,source,season,year,rating
249,InuYasha,167,TV,Manga,fall,2000,PG-13 - Teens 13 or older
263,Hajime no Ippo,75,TV,Manga,fall,2000,PG-13 - Teens 13 or older
1281,Gakkou no Kaidan,19,TV,Novel,fall,2000,PG-13 - Teens 13 or older
243,Gravitation,13,TV,Manga,fall,2000,PG-13 - Teens 13 or older
180,Vandread,13,TV,Original,fall,2000,PG-13 - Teens 13 or older
553,Yami no Matsuei,13,TV,Manga,fall,2000,R - 17+ (violence & profanity)
285,Argento Soma,25,TV,Original,fall,2000,PG-13 - Teens 13 or older
598,Jinzou Ningen Kikaider The Animation,13,TV,Other,fall,2000,PG-13 - Teens 13 or older
3369,Shoubushi Densetsu Tetsuya,20,TV,Manga,fall,2000,R - 17+ (violence & profanity)
1508,Sci-fi Harry,20,TV,Manga,fall,2000,R - 17+ (violence & profanity)
1684,Dotto Koni-chan,26,TV,Original,fall,2000,
2484,Gear Fighter Dendoh,38,TV,Unknown,fall,2000,PG - Children
4067,Shin Megami Tensei Devil Children,50,TV,Game,fall,2000,PG - Children
3935,Karakuri Kiden: Hiwou Senki,26,TV,Original,fall,2000,
12483,Gregory Horror Show: The Last Train,26,TV,Original,fall,2000,
1975,Mutekiou Tri-Zenon,22,TV,Original,fall,2000,G - All Ages
10623,Hayan Ma-eum Baeggu,13,TV,Unknown,fall,2000,PG-13 - Teens 13 or older
9900,Hamster Club,140,TV,Unknown,fall,2000,G - All Ages
8220,Baby Felix,65,TV,Unknown,fall,2000,G - All Ages
48904,Digital Tokoro-san,245,TV,Original,fall,2000,G - All Ages
